uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
41052n,0.18300759508391978,1.3783406384659447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.31, 0.01]","[3.0, 3.0, 3.0]","[68.0, 31.0, 1.0]"
28306c,0.09458892865939195,0.39111294902340465,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.17, 0.69]","[2.0, 2.0, 2.0]","[14.0, 17.0, 69.0]"
111693e,0.003346312902272579,0.013275889660824776,"[0.36363636363636365, 0.36363636363636365, 0.2727272727272727]","[0.43, 0.33, 0.24]","[4.0, 4.0, 3.0]","[43.0, 33.0, 24.0]"
70590c,0.2204590148120594,1.7414436501030153,"[0.4, 0.2, 0.4]","[0.01, 0.49, 0.5]","[2.0, 1.0, 2.0]","[1.0, 49.0, 50.0]"
63218n,0.12778332782868188,0.6614566944950724,"[0.375, 0.375, 0.25]","[0.23, 0.74, 0.03]","[3.0, 3.0, 2.0]","[23.0, 74.0, 3.0]"
34176n,0.17031330297374234,1.18463734732331,"[0.25, 0.375, 0.375]","[0.44, 0.54, 0.02]","[2.0, 3.0, 3.0]","[44.0, 54.0, 2.0]"
99708e,0.2077732383132561,1.2512983684609964,"[0.375, 0.375, 0.25]","[0.85, 0.14, 0.01]","[3.0, 3.0, 2.0]","[85.0, 14.0, 1.0]"
28507n,0.1694861591790781,0.7212314847610506,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.76, 0.14, 0.1]","[2.0, 3.0, 2.0]","[76.0, 14.0, 10.0]"
27022c,0.2281169826707904,1.8775938603252225,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.56, 0.01, 0.43]","[2.0, 3.0, 2.0]","[56.0, 1.0, 43.0]"
125238c,0.02246769626325132,0.09879541651820414,"[0.25, 0.375, 0.375]","[0.12, 0.49, 0.39]","[2.0, 3.0, 3.0]","[12.0, 49.0, 39.0]"
31249e,0.11379709794282332,0.5407488119391259,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.86, 0.08, 0.06]","[3.0, 2.0, 1.0]","[86.0, 8.0, 6.0]"
77893n,0.1637387241376875,0.9847672005961071,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.72, 0.25, 0.03]","[4.0, 3.0, 4.0]","[72.0, 25.0, 3.0]"
22436n,0.035893107570888386,0.15891179662026322,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.43, 0.45, 0.12]","[2.0, 3.0, 2.0]","[43.0, 45.0, 12.0]"
129081e,0.11461279487016249,0.46670645114205156,"[0.25, 0.5, 0.25]","[0.63, 0.2, 0.17]","[2.0, 4.0, 2.0]","[63.0, 20.0, 17.0]"
46198c,0.20714957187074698,1.3115532743167595,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.03, 0.45, 0.52]","[4.0, 3.0, 2.0]","[3.0, 45.0, 52.0]"
38477c,0.12142057556812053,0.8962094367795211,"[0.25, 0.375, 0.375]","[0.01, 0.37, 0.62]","[2.0, 3.0, 3.0]","[1.0, 37.0, 62.0]"
95883e,0.04135712604299688,0.1735044565912079,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.47, 0.22, 0.31]","[2.0, 3.0, 2.0]","[47.0, 22.0, 31.0]"
104412e,0.44926417767934784,13.388748735607873,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.88, 0.0, 0.12]","[1.0, 2.0, 3.0]","[88.0, 0.0, 12.0]"
11303n,0.21441815360593117,1.3332321512841458,"[0.25, 0.375, 0.375]","[0.67, 0.31, 0.02]","[2.0, 3.0, 3.0]","[67.0, 31.0, 2.0]"
13133n,0.08154978541260784,0.4869205495830575,"[0.375, 0.375, 0.25]","[0.5, 0.47, 0.03]","[3.0, 3.0, 2.0]","[50.0, 47.0, 3.0]"
72721e,0.044926903129955176,0.20064842056758456,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.41, 0.54, 0.05]","[3.0, 2.0, 1.0]","[41.0, 54.0, 5.0]"
45957e,0.002927864984354224,0.01176473485859185,"[0.375, 0.375, 0.25]","[0.43, 0.32, 0.25]","[3.0, 3.0, 2.0]","[43.0, 32.0, 25.0]"
118403n,0.14549332554733824,0.7158773805840909,"[0.4, 0.2, 0.4]","[0.07, 0.52, 0.41]","[4.0, 2.0, 4.0]","[7.0, 52.0, 41.0]"
74768e,0.03709723066994936,0.170409013772509,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.57, 0.32, 0.11]","[3.0, 2.0, 2.0]","[57.0, 32.0, 11.0]"
122062n,0.1437842148245052,1.131016125450313,"[0.3, 0.4, 0.3]","[0.36, 0.63, 0.01]","[3.0, 4.0, 3.0]","[36.0, 63.0, 1.0]"
47798n,0.16986775040809488,9.270918331260518,"[0.25, 0.375, 0.375]","[0.0, 0.72, 0.28]","[2.0, 3.0, 3.0]","[0.0, 72.0, 28.0]"
46003n,0.1282366193282706,0.9895265172902994,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.69, 0.3, 0.01]","[5.0, 3.0, 3.0]","[69.0, 30.0, 1.0]"
42388e,0.474463164394551,19.462403534118454,"[0.125, 0.375, 0.5]","[0.81, 0.19, 0.0]","[1.0, 3.0, 4.0]","[81.0, 19.0, 0.0]"
68946c,0.17345125541051978,1.0979372491357637,"[0.25, 0.375, 0.375]","[0.01, 0.79, 0.2]","[2.0, 3.0, 3.0]","[1.0, 79.0, 20.0]"
58557e,0.14504989767814233,0.6278869388370263,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.77, 0.16, 0.07]","[2.0, 3.0, 1.0]","[77.0, 16.0, 7.0]"
122928e,0.18410743588223707,0.8157370819747065,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.77, 0.1, 0.13]","[2.0, 3.0, 2.0]","[77.0, 10.0, 13.0]"
86331e,0.3427668005059634,11.299923970980347,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.9, 0.1, 0.0]","[2.0, 3.0, 2.0]","[90.0, 10.0, 0.0]"
140782c,0.07800874619492601,0.3681269837419251,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.33, 0.58]","[3.0, 3.0, 3.0]","[9.0, 33.0, 58.0]"
28601n,0.21572707811953618,1.4996538084643958,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.78, 0.21, 0.01]","[2.0, 2.0, 2.0]","[78.0, 21.0, 1.0]"
126486n,0.25273118281682355,15.027472981964253,"[0.3, 0.3, 0.4]","[0.67, 0.33, 0.0]","[3.0, 3.0, 4.0]","[67.0, 33.0, 0.0]"
82830n,0.052168417727057485,0.20864476059183074,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.2, 0.2]","[3.0, 3.0, 3.0]","[60.0, 20.0, 20.0]"
11601n,0.10261426751183328,0.5717338732859167,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.47, 0.48]","[4.0, 4.0, 4.0]","[5.0, 47.0, 48.0]"
54327n,0.1328577505178881,1.046727355412278,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.01, 0.57, 0.42]","[2.0, 3.0, 2.0]","[1.0, 57.0, 42.0]"
142729c,0.3444179487409805,1.5288718740830913,"[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]","[0.09, 0.12, 0.79]","[4.0, 2.0, 1.0]","[9.0, 12.0, 79.0]"
73518n,0.17086553404473814,1.08001437603383,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.28, 0.7]","[2.0, 2.0, 2.0]","[2.0, 28.0, 70.0]"
14280n,0.14421220556469175,0.7105586726636375,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.06, 0.64, 0.3]","[4.0, 3.0, 4.0]","[6.0, 64.0, 30.0]"
117089n,0.1806955466327564,1.3701972921924388,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.32, 0.67, 0.01]","[3.0, 3.0, 3.0]","[32.0, 67.0, 1.0]"
82700c,0.1522900929815184,1.1170699890703295,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.01, 0.76, 0.23]","[2.0, 3.0, 2.0]","[1.0, 76.0, 23.0]"
73840n,0.10792282122729845,0.46784728681150234,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2, 0.7, 0.1]","[3.0, 3.0, 3.0]","[20.0, 70.0, 10.0]"
137715n,0.2185812726445356,1.0954618442272925,"[0.3, 0.4, 0.3]","[0.81, 0.16, 0.03]","[3.0, 4.0, 3.0]","[81.0, 16.0, 3.0]"
73191n,0.15153106303686653,0.8386743037137427,"[0.3, 0.3, 0.4]","[0.61, 0.34, 0.05]","[3.0, 3.0, 4.0]","[61.0, 34.0, 5.0]"
8219n,0.12738084812765374,0.7973487405231017,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.48, 0.03]","[3.0, 3.0, 3.0]","[49.0, 48.0, 3.0]"
106013c,0.1774324441918114,0.8061405701195439,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.09, 0.16, 0.75]","[3.0, 2.0, 2.0]","[9.0, 16.0, 75.0]"
52171c,0.20191497158789692,0.928121214788499,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.84, 0.08, 0.08]","[2.0, 2.0, 2.0]","[84.0, 8.0, 8.0]"
23583e,0.08199516474782487,0.3732180701737824,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.14, 0.34, 0.52]","[3.0, 2.0, 2.0]","[14.0, 34.0, 52.0]"
134655c,0.14996447109723796,0.6676679769489176,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.15, 0.77]","[1.0, 1.0, 1.0]","[8.0, 15.0, 77.0]"
56743e,0.22103150022795617,14.000835118857232,"[0.25, 0.375, 0.375]","[0.46, 0.54, 0.0]","[2.0, 3.0, 3.0]","[46.0, 54.0, 0.0]"
103431n,0.19412806288229073,1.3228898227436936,"[0.4, 0.3, 0.3]","[0.83, 0.16, 0.01]","[4.0, 3.0, 3.0]","[83.0, 16.0, 1.0]"
51353c,0.0578738746239322,0.22970890792328424,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.15, 0.29, 0.56]","[2.0, 3.0, 2.0]","[15.0, 29.0, 56.0]"
112349c,0.06442437934838618,0.2915895264371351,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.21, 0.16, 0.63]","[1.0, 3.0, 3.0]","[21.0, 16.0, 63.0]"
140005c,0.2165719791205524,1.0411446470752184,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.1, 0.85]","[3.0, 3.0, 3.0]","[5.0, 10.0, 85.0]"
117576e,0.1544367280289235,0.8919463958564847,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.69, 0.28, 0.03]","[3.0, 3.0, 3.0]","[69.0, 28.0, 3.0]"
15100e,0.25014532760582275,9.620750507812058,"[0.375, 0.375, 0.25]","[0.88, 0.12, 0.0]","[3.0, 3.0, 2.0]","[88.0, 12.0, 0.0]"
56895c,0.008688401183681171,0.03578731255274237,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.52, 0.2, 0.28]","[3.0, 2.0, 2.0]","[52.0, 20.0, 28.0]"
48553c,0.10214465148661862,0.6196923962446365,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.03, 0.53, 0.44]","[2.0, 3.0, 2.0]","[3.0, 53.0, 44.0]"
59208n,0.04450013158772105,0.20195887647773592,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.13, 0.48, 0.39]","[2.0, 2.0, 2.0]","[13.0, 48.0, 39.0]"
30282n,0.2624418605483463,10.478529468570603,"[0.36363636363636365, 0.36363636363636365, 0.2727272727272727]","[0.88, 0.12, 0.0]","[4.0, 4.0, 3.0]","[88.0, 12.0, 0.0]"
110061n,0.19701125792601615,1.4288055966712148,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.26, 0.73, 0.01]","[3.0, 3.0, 3.0]","[26.0, 73.0, 1.0]"
84781e,0.06061193608865216,0.2682107472947076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.57, 0.31, 0.12]","[3.0, 3.0, 3.0]","[57.0, 31.0, 12.0]"
123891c,0.1181296902539424,0.6824660167308715,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.56, 0.4]","[2.0, 2.0, 2.0]","[4.0, 56.0, 40.0]"
80630e,0.25470142974661647,1.2619700456289449,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.89, 0.08, 0.03]","[2.0, 3.0, 1.0]","[89.0, 8.0, 3.0]"
123748n,0.23391545551775797,1.1435279398005336,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.82, 0.15, 0.03]","[2.0, 3.0, 2.0]","[82.0, 15.0, 3.0]"
2262n,0.32734736508332896,2.174372165935264,"[0.3, 0.3, 0.4]","[0.9, 0.09, 0.01]","[3.0, 3.0, 4.0]","[90.0, 9.0, 1.0]"
83900e,0.08784778131268976,0.3874182741955233,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.59, 0.33, 0.08]","[2.0, 3.0, 2.0]","[59.0, 33.0, 8.0]"
13760n,0.17044393836401045,1.005816980246273,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.35, 0.62, 0.03]","[4.0, 3.0, 4.0]","[35.0, 62.0, 3.0]"
105196n,0.13795469751874104,1.0642011597689693,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.49, 0.5, 0.01]","[2.0, 3.0, 2.0]","[49.0, 50.0, 1.0]"
85428e,0.12146690637937588,0.6306199595238569,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.78, 0.18, 0.04]","[3.0, 2.0, 2.0]","[78.0, 18.0, 4.0]"
110234e,0.2712139048687067,10.946496532585511,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.81, 0.19, 0.0]","[2.0, 3.0, 2.0]","[81.0, 19.0, 0.0]"
111243n,0.22981192611752257,1.4089485242672712,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.78, 0.21, 0.01]","[2.0, 3.0, 2.0]","[78.0, 21.0, 1.0]"
19668c,0.05704631834806419,0.2656321977013203,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.38, 0.51]","[2.0, 2.0, 2.0]","[11.0, 38.0, 51.0]"
141110n,0.11505462019923053,0.6645574437489677,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.54, 0.43, 0.03]","[2.0, 3.0, 2.0]","[54.0, 43.0, 3.0]"
23642n,0.24791575211755532,1.3116730515065065,"[0.375, 0.375, 0.25]","[0.04, 0.91, 0.05]","[3.0, 3.0, 2.0]","[4.0, 91.0, 5.0]"
93357c,0.1384824838050746,9.15645731273288,"[0.25, 0.375, 0.375]","[0.0, 0.47, 0.53]","[2.0, 3.0, 3.0]","[0.0, 47.0, 53.0]"
73444n,0.13080020167226764,0.8089372132433135,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.41, 0.03]","[3.0, 3.0, 3.0]","[56.0, 41.0, 3.0]"
56163c,0.14173690387702173,0.8646903777894178,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.02, 0.38, 0.6]","[2.0, 3.0, 2.0]","[2.0, 38.0, 60.0]"
19208c,0.1623255782233822,1.3072174990722036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.47, 0.52]","[3.0, 3.0, 3.0]","[1.0, 47.0, 52.0]"
43440n,0.11672665107465466,0.470375058418746,"[0.375, 0.25, 0.375]","[0.15, 0.64, 0.21]","[3.0, 2.0, 3.0]","[15.0, 64.0, 21.0]"
72870n,0.31451614252707655,1.6976252344161937,"[0.3, 0.3, 0.4]","[0.02, 0.91, 0.07]","[3.0, 3.0, 4.0]","[2.0, 91.0, 7.0]"
133274n,0.02826372208665558,0.12156812426297689,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.17, 0.36, 0.47]","[4.0, 4.0, 4.0]","[17.0, 36.0, 47.0]"
837n,0.19648197709679685,1.2713487187921997,"[0.25, 0.375, 0.375]","[0.61, 0.37, 0.02]","[2.0, 3.0, 3.0]","[61.0, 37.0, 2.0]"
117892n,0.22103150022795617,14.000835118857232,"[0.25, 0.375, 0.375]","[0.46, 0.54, 0.0]","[2.0, 3.0, 3.0]","[46.0, 54.0, 0.0]"
144753c,0.06731902968243524,0.314703413932787,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.55, 0.35]","[3.0, 3.0, 3.0]","[10.0, 55.0, 35.0]"
139635n,0.10510864166823493,0.5518518652186616,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.77, 0.19, 0.04]","[5.0, 3.0, 3.0]","[77.0, 19.0, 4.0]"
120149c,0.1024983968641501,0.4883016138208438,"[0.25, 0.375, 0.375]","[0.22, 0.09, 0.69]","[2.0, 3.0, 3.0]","[22.0, 9.0, 69.0]"
9393n,0.0765606722113313,0.3658162241572808,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.07, 0.7, 0.23]","[2.0, 3.0, 2.0]","[7.0, 70.0, 23.0]"
46059c,0.06978290488407658,0.30203124223638855,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.27, 0.12, 0.61]","[2.0, 2.0, 2.0]","[27.0, 12.0, 61.0]"
46650n,0.06999101863837691,0.29849168836172346,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.34, 0.56, 0.1]","[3.0, 2.0, 2.0]","[34.0, 56.0, 10.0]"
53866e,0.09825560639612245,0.4543741011768722,"[0.4, 0.4, 0.2]","[0.74, 0.22, 0.04]","[2.0, 2.0, 1.0]","[74.0, 22.0, 4.0]"
33822n,0.1898371211905564,0.9360205319921099,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.07, 0.8, 0.13]","[4.0, 3.0, 2.0]","[7.0, 80.0, 13.0]"
117177n,0.1806469297989875,1.1902446345091935,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.73, 0.25, 0.02]","[4.0, 3.0, 4.0]","[73.0, 25.0, 2.0]"
46576e,0.052296525322629454,0.23601537985550955,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.68, 0.25, 0.07]","[4.0, 3.0, 2.0]","[68.0, 25.0, 7.0]"
92774n,0.19924738646219448,1.5792622181056324,"[0.375, 0.375, 0.25]","[0.01, 0.46, 0.53]","[3.0, 3.0, 2.0]","[1.0, 46.0, 53.0]"
83247e,0.11919568453568707,0.5684687446143792,"[0.25, 0.5, 0.25]","[0.59, 0.37, 0.04]","[2.0, 4.0, 2.0]","[59.0, 37.0, 4.0]"
134356n,0.08741629921864973,0.426005182750134,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.74, 0.24, 0.02]","[3.0, 3.0, 1.0]","[74.0, 24.0, 2.0]"
11534n,0.036413094840028686,0.1845445696492717,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.51, 0.45, 0.04]","[3.0, 2.0, 1.0]","[51.0, 45.0, 4.0]"
17576n,0.09152606314642897,0.41728952118267876,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.27, 0.64, 0.09]","[2.0, 2.0, 2.0]","[27.0, 64.0, 9.0]"
117680c,0.13703904988500212,0.5862761840890418,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.18, 0.06, 0.76]","[3.0, 1.0, 2.0]","[18.0, 6.0, 76.0]"
35700c,0.2077732383132561,1.2512983684609966,"[0.25, 0.375, 0.375]","[0.01, 0.14, 0.85]","[2.0, 3.0, 3.0]","[1.0, 14.0, 85.0]"
138285n,0.2115535888711634,1.4834876359007134,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.77, 0.22, 0.01]","[3.0, 3.0, 3.0]","[77.0, 22.0, 1.0]"
30139n,0.13869464341419027,0.8360797463578924,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.62, 0.35, 0.03]","[3.0, 3.0, 3.0]","[62.0, 35.0, 3.0]"
65066n,0.059560329155858245,0.3444523793082685,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.02, 0.69, 0.29]","[1.0, 3.0, 2.0]","[2.0, 69.0, 29.0]"
14459n,0.12460090287932321,0.6342307473733843,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.34, 0.62, 0.04]","[3.0, 2.0, 2.0]","[34.0, 62.0, 4.0]"
114971e,0.002414830419929529,0.00982538073946057,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.28, 0.36]","[2.0, 2.0, 2.0]","[36.0, 28.0, 36.0]"
104805e,0.09679994367224468,0.4244952520024516,"[0.375, 0.375, 0.25]","[0.12, 0.72, 0.16]","[3.0, 3.0, 2.0]","[12.0, 72.0, 16.0]"
47408n,0.09319734730191812,0.5224413057770111,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.47, 0.49, 0.04]","[2.0, 3.0, 2.0]","[47.0, 49.0, 4.0]"
98844n,0.035258670939274164,0.1458028564962761,"[0.375, 0.375, 0.25]","[0.2, 0.38, 0.42]","[3.0, 3.0, 2.0]","[20.0, 38.0, 42.0]"
67836n,0.1909575952625486,1.552324425069662,"[0.375, 0.375, 0.25]","[0.01, 0.65, 0.34]","[3.0, 3.0, 2.0]","[1.0, 65.0, 34.0]"
49172n,0.16357841709169663,0.8550243513852545,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.86, 0.13, 0.01]","[3.0, 3.0, 1.0]","[86.0, 13.0, 1.0]"
88188e,0.13543260690581638,0.5926457917379531,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.16, 0.75, 0.09]","[3.0, 3.0, 3.0]","[16.0, 75.0, 9.0]"
26372n,0.0698910732223515,0.4362004465573286,"[0.4, 0.4, 0.2]","[0.44, 0.54, 0.02]","[2.0, 2.0, 1.0]","[44.0, 54.0, 2.0]"
37407n,0.14860530879021797,9.192373319149814,"[0.25, 0.375, 0.375]","[0.0, 0.63, 0.37]","[2.0, 3.0, 3.0]","[0.0, 63.0, 37.0]"
34094e,0.273662384383644,1.7526059432519476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.11, 0.01]","[2.0, 2.0, 2.0]","[88.0, 11.0, 1.0]"
53074n,0.07992556345285239,0.34554566050055124,"[0.375, 0.375, 0.25]","[0.23, 0.69, 0.08]","[3.0, 3.0, 2.0]","[23.0, 69.0, 8.0]"
30171n,0.09756096273794258,0.5121453769751784,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.38, 0.06]","[3.0, 3.0, 3.0]","[56.0, 38.0, 6.0]"
43891n,0.09543725231055479,6.01804160611943,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.0, 0.5, 0.5]","[1.0, 2.0, 3.0]","[0.0, 50.0, 50.0]"
19803e,0.44323598573436024,2.2693994233344696,"[0.16666666666666666, 0.5, 0.3333333333333333]","[0.9, 0.08, 0.02]","[1.0, 3.0, 2.0]","[90.0, 8.0, 2.0]"
18428n,0.1710422090663485,0.9223357487510981,"[0.375, 0.375, 0.25]","[0.81, 0.17, 0.02]","[3.0, 3.0, 2.0]","[81.0, 17.0, 2.0]"
72875e,0.273662384383644,1.7526059432519476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.11, 0.01]","[3.0, 3.0, 3.0]","[88.0, 11.0, 1.0]"
142643c,0.01937407782007289,0.0830424170032878,"[0.16666666666666666, 0.3333333333333333, 0.5]","[0.2, 0.19, 0.61]","[1.0, 2.0, 3.0]","[20.0, 19.0, 61.0]"
48223n,0.1693375095790626,0.8042733842511092,"[0.375, 0.375, 0.25]","[0.83, 0.13, 0.04]","[3.0, 3.0, 2.0]","[83.0, 13.0, 4.0]"
142430c,0.049910249421145275,0.22673690795845247,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.14, 0.4, 0.46]","[4.0, 3.0, 4.0]","[14.0, 40.0, 46.0]"
32754n,0.026381001857054085,0.1180342376710268,"[0.5, 0.25, 0.25]","[0.64, 0.25, 0.11]","[4.0, 2.0, 2.0]","[64.0, 25.0, 11.0]"
48222n,0.22013355140789065,1.2042898060053906,"[0.25, 0.375, 0.375]","[0.72, 0.25, 0.03]","[2.0, 3.0, 3.0]","[72.0, 25.0, 3.0]"
53211n,0.030845783319442037,0.13526827824225493,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.28, 0.59, 0.13]","[2.0, 3.0, 2.0]","[28.0, 59.0, 13.0]"
88646c,0.1721196219780525,0.7823194440203867,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.13, 0.8]","[2.0, 2.0, 2.0]","[7.0, 13.0, 80.0]"
96583n,0.2415880248753276,12.550376059550771,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.78, 0.22]","[3.0, 3.0, 3.0]","[0.0, 78.0, 22.0]"
16494c,0.27690143716987614,1.295776834072947,"[0.25, 0.5, 0.25]","[0.08, 0.08, 0.84]","[1.0, 2.0, 1.0]","[8.0, 8.0, 84.0]"
24103n,0.05462022977282969,0.22637493941338155,"[0.375, 0.375, 0.25]","[0.18, 0.64, 0.18]","[3.0, 3.0, 2.0]","[18.0, 64.0, 18.0]"
98445c,0.11106524701208065,0.5232372881134382,"[0.21428571428571427, 0.42857142857142855, 0.35714285714285715]","[0.04, 0.79, 0.17]","[3.0, 6.0, 5.0]","[4.0, 79.0, 17.0]"
61818n,0.11818737760946466,0.6258243495854635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.32, 0.05]","[3.0, 3.0, 3.0]","[63.0, 32.0, 5.0]"
105769c,0.1487940154892241,0.6924871098949013,"[0.4, 0.4, 0.2]","[0.08, 0.36, 0.56]","[2.0, 2.0, 1.0]","[8.0, 36.0, 56.0]"
139362e,0.1047019888272219,0.6285321574281498,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.47, 0.5, 0.03]","[2.0, 3.0, 2.0]","[47.0, 50.0, 3.0]"
88050c,0.28039334775649494,1.6913137053393579,"[0.25, 0.5, 0.25]","[0.21, 0.03, 0.76]","[1.0, 2.0, 1.0]","[21.0, 3.0, 76.0]"
44747n,0.1284457059815547,0.8008993904303973,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.03, 0.69, 0.28]","[2.0, 3.0, 1.0]","[3.0, 69.0, 28.0]"
10916n,0.33616878301920966,15.34729973910051,"[0.3, 0.3, 0.4]","[0.88, 0.12, 0.0]","[3.0, 3.0, 4.0]","[88.0, 12.0, 0.0]"
121422c,0.1276464871504734,0.5745159099913001,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.12, 0.72, 0.16]","[4.0, 3.0, 2.0]","[12.0, 72.0, 16.0]"
13911n,0.048299732430524635,0.21550620464349465,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.13, 0.35, 0.52]","[2.0, 2.0, 2.0]","[13.0, 35.0, 52.0]"
98710n,0.10372477212967632,0.6251530623782913,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.46, 0.51, 0.03]","[2.0, 3.0, 2.0]","[46.0, 51.0, 3.0]"
