uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
74768e,0.2580244610443866,0.8109661755348081,"[1.0, 0.0, 0.0]","[0.57, 0.32, 0.11]","[1.0, 0.0, 0.0]","[57.0, 32.0, 11.0]"
11362e,0.1656710843636494,0.7527301582851369,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.79, 0.14, 0.07]","[0.0, 0.0, 0.0]","[79.0, 14.0, 7.0]"
21957n,0.128956137506066,0.6258243495866419,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.7, 0.06]","[0.0, 0.0, 0.0]","[24.0, 70.0, 6.0]"
30380c,0.03168688721788899,0.09351263542623706,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.28, 0.06, 0.66]","[1.0, 0.0, 2.0]","[28.0, 6.0, 66.0]"
61429c,0.1467101001102218,0.9954130161072128,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.41, 0.57]","[0.0, 0.0, 0.0]","[2.0, 41.0, 57.0]"
70047c,0.07044025807543085,0.3258229462482447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.33, 0.57, 0.1]","[0.0, 0.0, 0.0]","[33.0, 57.0, 10.0]"
30894n,0.144357284505436,0.9874539821012418,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.44, 0.54, 0.02]","[0.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
91650n,0.035915901088899256,0.10469737859692899,"[1.0, 0.0, 0.0]","[0.93, 0.05, 0.02]","[2.0, 0.0, 0.0]","[93.0, 5.0, 2.0]"
115247c,0.11638059098378992,0.6764920473984583,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.42, 0.54]","[0.0, 0.0, 0.0]","[4.0, 42.0, 54.0]"
31775c,0.14406499878168014,0.434402824107783,"[0.0, 0.0, 1.0]","[0.0, 0.26, 0.74]","[0.0, 0.0, 1.0]","[0.0, 26.0, 74.0]"
70590c,0.16197341838849996,1.3060383443818036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.49, 0.5]","[0.0, 0.0, 0.0]","[1.0, 49.0, 50.0]"
12601n,0.17622948763325116,0.8208118498262669,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.8, 0.06]","[0.0, 0.0, 0.0]","[14.0, 80.0, 6.0]"
91709c,0.025257548793337737,0.10468123653359733,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.19, 0.49, 0.32]","[0.0, 0.0, 0.0]","[19.0, 49.0, 32.0]"
98944c,0.057050860366917595,0.2553215778509,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.55, 0.33]","[0.0, 0.0, 0.0]","[12.0, 55.0, 33.0]"
123751n,0.11983220668354522,0.3584539708392751,"[1.0, 0.0, 0.0]","[0.78, 0.15, 0.07]","[1.0, 0.0, 0.0]","[78.0, 15.0, 7.0]"
16996e,0.11818737760946459,0.6258243495854635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.32, 0.05]","[0.0, 0.0, 0.0]","[63.0, 32.0, 5.0]"
123027n,0.17691478359271087,1.1021054491735056,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.72, 0.26, 0.02]","[0.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
11601n,0.10261426751183328,0.5717338732859167,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.47, 0.48]","[0.0, 0.0, 0.0]","[5.0, 47.0, 48.0]"
142604e,0.2549195579421332,12.602728166607717,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.19, 0.0]","[0.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
129081e,0.0651111170408274,0.26333673584015016,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.2, 0.17]","[0.0, 0.0, 0.0]","[63.0, 20.0, 17.0]"
119768n,0.16197341838849996,1.3060383443818036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.5, 0.01]","[0.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
131235c,0.033012783153070414,0.13893096131242688,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.32, 0.17, 0.51]","[0.0, 0.0, 0.0]","[32.0, 17.0, 51.0]"
2870n,0.22692857981833073,12.495356310794076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.26, 0.0]","[0.0, 0.0, 0.0]","[74.0, 26.0, 0.0]"
28456n,0.18300759508391978,1.3783406384659447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.68, 0.31]","[0.0, 0.0, 0.0]","[1.0, 68.0, 31.0]"
103559e,0.07563054348496497,0.3175597976529393,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.64, 0.23, 0.13]","[0.0, 0.0, 0.0]","[64.0, 23.0, 13.0]"
137715n,0.20332402674195735,1.0839561878395918,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.16, 0.03]","[0.0, 0.0, 0.0]","[81.0, 16.0, 3.0]"
145495c,0.052897242628521114,0.2404512822841627,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.36, 0.52]","[0.0, 0.0, 0.0]","[12.0, 36.0, 52.0]"
129081n,0.0852187302885994,0.3517698137326138,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.67, 0.19]","[0.0, 0.0, 0.0]","[14.0, 67.0, 19.0]"
49227n,0.13178702480149945,0.8123001524511706,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.4, 0.57, 0.03]","[0.0, 0.0, 0.0]","[40.0, 57.0, 3.0]"
99791n,0.26537374235093775,0.8365012676417305,"[1.0, 0.0, 0.0]","[0.56, 0.31, 0.13]","[1.0, 0.0, 0.0]","[56.0, 31.0, 13.0]"
14280n,0.11156978194328224,0.561609323605987,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.64, 0.3]","[0.0, 0.0, 0.0]","[6.0, 64.0, 30.0]"
77116e,0.19372046044822305,12.378935749095332,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.57, 0.0]","[0.0, 0.0, 0.0]","[43.0, 57.0, 0.0]"
132019n,0.15606399752278013,0.7680020622906683,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.05, 0.2]","[0.0, 0.0, 0.0]","[75.0, 5.0, 20.0]"
110061n,0.1970112579260161,1.4288055966712148,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.26, 0.73, 0.01]","[0.0, 0.0, 0.0]","[26.0, 73.0, 1.0]"
9557e,0.030868721244967,0.13506386588611885,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46, 0.38, 0.16]","[0.0, 0.0, 0.0]","[46.0, 38.0, 16.0]"
72740c,0.47122558470131487,19.349819203184353,"[0.5, 0.0, 0.5]","[0.0, 0.44, 0.56]","[1.0, 0.0, 1.0]","[0.0, 44.0, 56.0]"
11618c,0.3450013786808905,19.015629948731764,"[0.5, 0.0, 0.5]","[0.0, 0.11, 0.89]","[1.0, 0.0, 1.0]","[0.0, 11.0, 89.0]"
75259c,0.028263722086655608,0.12156812426297686,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.47, 0.17]","[0.0, 0.0, 0.0]","[36.0, 47.0, 17.0]"
86429n,0.1831925466886111,1.0010013102740336,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.77, 0.2]","[0.0, 0.0, 0.0]","[3.0, 77.0, 20.0]"
100792c,0.13414869906452284,0.8203826678667193,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.59, 0.38]","[0.0, 0.0, 0.0]","[3.0, 59.0, 38.0]"
100768n,0.27655539087907965,12.693226828134671,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.85, 0.15, 0.0]","[0.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
134655c,0.7942888437190896,3.6438561896851653,"[1.0, 0.0, 0.0]","[0.08, 0.15, 0.77]","[1.0, 0.0, 0.0]","[8.0, 15.0, 77.0]"
38156n,0.1656710843636494,0.7527301582851369,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.79, 0.07]","[0.0, 0.0, 0.0]","[14.0, 79.0, 7.0]"
97520e,0.16810427761101965,1.0700585383994596,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.69, 0.29, 0.02]","[0.0, 0.0, 0.0]","[69.0, 29.0, 2.0]"
9393n,0.12224271160237013,0.5721603906967705,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.7, 0.23]","[0.0, 0.0, 0.0]","[7.0, 70.0, 23.0]"
101245n,0.20387308396831325,1.4542999586058454,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.24, 0.01]","[0.0, 0.0, 0.0]","[75.0, 24.0, 1.0]"
102857n,0.11260921926503209,0.6061931199009726,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.35, 0.05]","[0.0, 0.0, 0.0]","[60.0, 35.0, 5.0]"
26143n,0.0077970105432584175,0.03228766064933866,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.37, 0.39]","[0.0, 0.0, 0.0]","[24.0, 37.0, 39.0]"
10916n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
121360c,0.1623255782233822,1.3072174990722036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.52, 0.47]","[0.0, 0.0, 0.0]","[1.0, 52.0, 47.0]"
36811c,0.0858930816292293,0.43982586521418104,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.4, 0.53]","[0.0, 0.0, 0.0]","[7.0, 40.0, 53.0]"
17576n,0.45839201501505455,1.6814499379281764,"[0.5, 0.0, 0.5]","[0.27, 0.64, 0.09]","[1.0, 0.0, 1.0]","[27.0, 64.0, 9.0]"
98487c,0.25022833861450655,12.584035275458941,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.8, 0.2]","[0.0, 0.0, 0.0]","[0.0, 80.0, 20.0]"
76020e,0.07380424507879536,0.21759143500158618,"[1.0, 0.0, 0.0]","[0.86, 0.02, 0.12]","[2.0, 0.0, 0.0]","[86.0, 2.0, 12.0]"
111693e,0.009937622670996543,0.0403532307928689,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.33, 0.24]","[0.0, 0.0, 0.0]","[43.0, 33.0, 24.0]"
91913n,0.12320559520946306,0.6999551566955596,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.36, 0.04]","[0.0, 0.0, 0.0]","[60.0, 36.0, 4.0]"
112402c,0.04305635953432717,0.1968483252257473,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.44, 0.13]","[0.0, 0.0, 0.0]","[43.0, 44.0, 13.0]"
2262n,0.29025044714291126,1.8383009897521145,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.9, 0.09, 0.01]","[0.0, 0.0, 0.0]","[90.0, 9.0, 1.0]"
120896n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
46650n,0.7582766571931675,3.321928094800367,"[0.0, 0.0, 1.0]","[0.34, 0.56, 0.1]","[0.0, 0.0, 1.0]","[34.0, 56.0, 10.0]"
59934n,0.0408817433420604,0.17163432312891644,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3, 0.54, 0.16]","[0.0, 0.0, 0.0]","[30.0, 54.0, 16.0]"
23901e,0.11657012301782194,0.5293221438565123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.22, 0.08]","[0.0, 0.0, 0.0]","[70.0, 22.0, 8.0]"
23751e,0.07939139176829679,0.23446525356586415,"[1.0, 0.0, 0.0]","[0.85, 0.13, 0.02]","[1.0, 0.0, 0.0]","[85.0, 13.0, 2.0]"
1735n,0.02008275675983775,0.08173494442436802,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.31, 0.48]","[0.0, 0.0, 0.0]","[21.0, 31.0, 48.0]"
123891c,0.1181296902539424,0.6824660167308715,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.56, 0.4]","[0.0, 0.0, 0.0]","[4.0, 56.0, 40.0]"
23280n,0.128956137506066,0.6258243495866419,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.7, 0.06]","[0.0, 0.0, 0.0]","[24.0, 70.0, 6.0]"
134103n,0.1747202579499576,0.9678227524238313,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.22, 0.03]","[0.0, 0.0, 0.0]","[75.0, 22.0, 3.0]"
19768c,0.15161680630874658,1.0121634546375213,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.37, 0.61]","[0.0, 0.0, 0.0]","[2.0, 37.0, 61.0]"
30171n,0.09756096273794262,0.5121453769751784,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.38, 0.06]","[0.0, 0.0, 0.0]","[56.0, 38.0, 6.0]"
5193n,0.0050181243858385145,0.0144995696618958,"[1.0, 0.0, 0.0]","[0.99, 0.01, 0.0]","[1.0, 0.0, 0.0]","[99.0, 1.0, 0.0]"
102817c,0.011326222598419242,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[0.0, 0.0, 0.0]","[23.0, 34.0, 43.0]"
122928e,0.14518355574659045,0.6291755711428658,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.77, 0.1, 0.13]","[0.0, 0.0, 0.0]","[77.0, 10.0, 13.0]"
6105e,0.16038534920250822,0.8359320276234636,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.22, 0.04]","[0.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
30894c,0.13760223838794203,0.7508702938506358,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.67, 0.29]","[0.0, 0.0, 0.0]","[4.0, 67.0, 29.0]"
78105e,0.2297370192724201,1.555635354235562,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.18, 0.01]","[0.0, 0.0, 0.0]","[81.0, 18.0, 1.0]"
16989c,0.019548349616309326,0.08367797069170696,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.39, 0.42, 0.19]","[0.0, 0.0, 0.0]","[39.0, 42.0, 19.0]"
17753n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
46198n,0.18371535604157962,1.127421733584545,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.74, 0.24]","[0.0, 0.0, 0.0]","[2.0, 74.0, 24.0]"
134217e,0.07588195287628335,0.3801691515330906,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.5, 0.42, 0.08]","[0.0, 0.0, 0.0]","[50.0, 42.0, 8.0]"
76219n,0.1368688504989129,0.6938712551787317,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.25, 0.05]","[0.0, 0.0, 0.0]","[70.0, 25.0, 5.0]"
133243e,0.0855884475440024,0.3626309428130932,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.66, 0.12]","[0.0, 0.0, 0.0]","[22.0, 66.0, 12.0]"
33822e,0.13064901725811934,0.6708008762807458,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.27, 0.05]","[0.0, 0.0, 0.0]","[68.0, 27.0, 5.0]"
8545c,0.11962023855463792,0.5091416298789495,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.16, 0.73]","[0.0, 0.0, 0.0]","[11.0, 16.0, 73.0]"
97011c,0.4829364569902981,1.6896598793096878,"[0.0, 0.0, 1.0]","[0.38, 0.31, 0.31]","[0.0, 0.0, 1.0]","[38.0, 31.0, 31.0]"
14459n,0.12656942930554013,0.711673971833414,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.62, 0.04]","[0.0, 0.0, 0.0]","[34.0, 62.0, 4.0]"
112349c,0.06612033471643997,0.2690279069597521,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.16, 0.63]","[0.0, 0.0, 0.0]","[21.0, 16.0, 63.0]"
26142n,0.2527598272689468,1.3207873154396836,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.09, 0.03]","[0.0, 0.0, 0.0]","[88.0, 9.0, 3.0]"
117892n,0.1917997656458983,12.372504185977458,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46, 0.54, 0.0]","[0.0, 0.0, 0.0]","[46.0, 54.0, 0.0]"
144753n,0.09259563130383205,0.49505187532730355,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.45, 0.06]","[0.0, 0.0, 0.0]","[49.0, 45.0, 6.0]"
65199n,0.10387042437642072,0.5760161664711125,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.52, 0.05]","[0.0, 0.0, 0.0]","[43.0, 52.0, 5.0]"
125013e,0.22692857981833073,12.495356310794076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.26, 0.0]","[0.0, 0.0, 0.0]","[74.0, 26.0, 0.0]"
98739n,0.12600631232134643,0.5867158023167287,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.71, 0.22, 0.07]","[0.0, 0.0, 0.0]","[71.0, 22.0, 7.0]"
3476n,0.0818462301763738,0.38188971990544407,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.31, 0.6, 0.09]","[0.0, 0.0, 0.0]","[31.0, 60.0, 9.0]"
34776c,0.07630714131419215,0.34699059368359086,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.6, 0.3]","[0.0, 0.0, 0.0]","[10.0, 60.0, 30.0]"
96516e,0.14771011423945685,0.7351655982460803,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.73, 0.22, 0.05]","[0.0, 0.0, 0.0]","[73.0, 22.0, 5.0]"
67836n,0.45251702029321256,1.5563933484506804,"[0.0, 0.0, 1.0]","[0.01, 0.65, 0.34]","[0.0, 0.0, 2.0]","[1.0, 65.0, 34.0]"
11303n,0.16307748702607827,1.0521318554198564,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.67, 0.31, 0.02]","[0.0, 0.0, 0.0]","[67.0, 31.0, 2.0]"
104805e,0.11253216089861688,0.47393118833048087,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.72, 0.16]","[0.0, 0.0, 0.0]","[12.0, 72.0, 16.0]"
102563n,0.01210017271149619,0.04855638657418311,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.45, 0.31]","[0.0, 0.0, 0.0]","[24.0, 45.0, 31.0]"
47260n,0.14714105842740482,0.7010080030671139,"[0.0, 0.5, 0.5]","[0.03, 0.86, 0.11]","[0.0, 1.0, 1.0]","[3.0, 86.0, 11.0]"
122062n,0.17291479155017223,1.3431587140309937,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.63, 0.01]","[0.0, 0.0, 0.0]","[36.0, 63.0, 1.0]"
58954c,0.39739458408970046,1.9739311882752195,"[0.5, 0.0, 0.5]","[0.03, 0.43, 0.54]","[2.0, 0.0, 2.0]","[3.0, 43.0, 54.0]"
46198c,0.12810909974385212,0.7998085839782979,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.45, 0.52]","[0.0, 0.0, 0.0]","[3.0, 45.0, 52.0]"
133005n,0.10360722867057011,0.4729758915698656,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.08, 0.49, 0.43]","[2.0, 3.0, 1.0]","[8.0, 49.0, 43.0]"
123703e,0.005911930788817701,0.023372708905206846,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3, 0.28, 0.42]","[0.0, 0.0, 0.0]","[30.0, 28.0, 42.0]"
84781c,0.06045088661735307,0.27769297647018243,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.54, 0.35]","[0.0, 0.0, 0.0]","[11.0, 54.0, 35.0]"
82415n,0.39581560200335836,1.3219280948103744,"[1.0, 0.0, 0.0]","[0.4, 0.22, 0.38]","[1.0, 0.0, 0.0]","[40.0, 22.0, 38.0]"
28507n,0.1388181093480777,0.599823512254635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.14, 0.1]","[0.0, 0.0, 0.0]","[76.0, 14.0, 10.0]"
56743e,0.1917997656458983,12.372504185977458,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46, 0.54, 0.0]","[0.0, 0.0, 0.0]","[46.0, 54.0, 0.0]"
72870n,0.28889184739514884,1.6205105016125478,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.91, 0.07]","[0.0, 0.0, 0.0]","[2.0, 91.0, 7.0]"
56582n,0.12320559520946306,0.6999551566955596,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.36, 0.04]","[0.0, 0.0, 0.0]","[60.0, 36.0, 4.0]"
23280e,0.12810909974385212,0.799808583978298,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.52, 0.45, 0.03]","[0.0, 0.0, 0.0]","[52.0, 45.0, 3.0]"
94674c,0.5234471482775241,2.5792146812329606,"[0.5, 0.0, 0.5]","[0.02, 0.63, 0.35]","[1.0, 0.0, 1.0]","[2.0, 63.0, 35.0]"
60732n,0.17086553404473814,1.08001437603383,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.7, 0.28, 0.02]","[0.0, 0.0, 0.0]","[70.0, 28.0, 2.0]"
5087e,0.18741870748373768,1.1414334735169127,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.23, 0.02]","[0.0, 0.0, 0.0]","[75.0, 23.0, 2.0]"
97926c,0.11437476632565373,0.48662053527483795,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.17, 0.72]","[0.0, 0.0, 0.0]","[11.0, 17.0, 72.0]"
114458e,0.15170952726649944,0.8820915766757913,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.29, 0.03]","[0.0, 0.0, 0.0]","[68.0, 29.0, 3.0]"
134356n,0.18371535604157962,1.127421733584545,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.24, 0.02]","[0.0, 0.0, 0.0]","[74.0, 24.0, 2.0]"
24103n,0.06899746929589887,0.278943688091097,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.18, 0.64, 0.18]","[0.0, 0.0, 0.0]","[18.0, 64.0, 18.0]"
140782c,0.07800874619492598,0.3681269837419251,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.33, 0.58]","[0.0, 0.0, 0.0]","[9.0, 33.0, 58.0]"
45957e,0.5487949406953986,1.9999999999208076,"[0.0, 0.0, 1.0]","[0.43, 0.32, 0.25]","[0.0, 0.0, 1.0]","[43.0, 32.0, 25.0]"
52278e,0.273662384383644,1.7526059432519476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.11, 0.01]","[0.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
73518n,0.16919485510105411,0.514573172757409,"[0.0, 0.0, 1.0]","[0.02, 0.28, 0.7]","[0.0, 0.0, 2.0]","[2.0, 28.0, 70.0]"
10229n,0.19268204520854487,1.039337605594847,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.79, 0.18]","[0.0, 0.0, 0.0]","[3.0, 79.0, 18.0]"
82174e,0.14339926210608794,0.9842264643021323,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.52, 0.46, 0.02]","[0.0, 0.0, 0.0]","[52.0, 46.0, 2.0]"
19208c,0.1623255782233822,1.3072174990722036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.47, 0.52]","[0.0, 0.0, 0.0]","[1.0, 47.0, 52.0]"
82156e,0.10526056757822977,0.5807711551583192,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.41, 0.05]","[0.0, 0.0, 0.0]","[54.0, 41.0, 5.0]"
30282n,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
80808n,0.21041552375488368,12.436166391634089,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.32, 0.0]","[0.0, 0.0, 0.0]","[68.0, 32.0, 0.0]"
31113e,0.04050666179993855,0.16683453010877503,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.55, 0.17]","[0.0, 0.0, 0.0]","[28.0, 55.0, 17.0]"
83247e,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.59, 0.37, 0.04]","[0.0, 0.0, 0.0]","[59.0, 37.0, 4.0]"
125238c,0.05010065635771834,0.2305355011528284,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.49, 0.39]","[0.0, 0.0, 0.0]","[12.0, 49.0, 39.0]"
21340n,0.20865985497793849,1.0010013102785305,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.05, 0.84, 0.11]","[0.0, 0.0, 0.0]","[5.0, 84.0, 11.0]"
32754e,0.2094111437701393,1.2282759902577054,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.8, 0.18, 0.02]","[0.0, 0.0, 0.0]","[80.0, 18.0, 2.0]"
58016c,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.37, 0.59]","[0.0, 0.0, 0.0]","[4.0, 37.0, 59.0]"
96956c,0.12224271160237013,0.5721603906967705,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.7, 0.23]","[0.0, 0.0, 0.0]","[7.0, 70.0, 23.0]"
136360e,0.25915108533394215,1.6833255313962012,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.86, 0.13, 0.01]","[0.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
11297c,0.23385027660810048,12.52102400066245,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.24, 0.76]","[0.0, 0.0, 0.0]","[0.0, 24.0, 76.0]"
65066n,0.16810427761101968,1.0700585383994594,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.69, 0.29]","[0.0, 0.0, 0.0]","[2.0, 69.0, 29.0]"
