uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
121910e,0.19087450462110955,0.584962500682742,"[1.0, 0.0, 0.0]","[0.6666666666666666, 0.3333333333333333, 0.0]","[3.0, 0.0, 0.0]","[2.0, 1.0, 0.0]"
83657c,0.2710445115835651,7.718669333419913,"[0.2, 0.8, 0.0]","[0.0, 0.6666666666666666, 0.3333333333333333]","[2.0, 8.0, 0.0]","[0.0, 2.0, 1.0]"
21957n,0.45914791702724467,25.044931702420065,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[0.0, 1.0, 0.0]","[4.0, 3.0, 2.0]","[0.0, 3.0, 0.0]"
118999n,0.31127812445913294,18.931568569364202,"[0.5, 0.5, 0.0]","[0.0, 1.0, 0.0]","[5.0, 5.0, 0.0]","[0.0, 3.0, 0.0]"
77654e,1.0,39.00001657012218,"[0.7142857142857143, 0.0, 0.2857142857142857]","[0.0, 1.0, 0.0]","[5.0, 0.0, 2.0]","[0.0, 1.0, 0.0]"
77875e,0.21120828333872177,13.255015700636223,"[0.2727272727272727, 0.6363636363636364, 0.09090909090909091]","[0.0, 1.0, 0.0]","[3.0, 7.0, 1.0]","[0.0, 4.0, 0.0]"
123891c,0.26408031033765555,15.679939401975949,"[0.3333333333333333, 0.25, 0.4166666666666667]","[0.4, 0.6, 0.0]","[4.0, 3.0, 5.0]","[2.0, 3.0, 0.0]"
50480n,0.418821231072075,23.508821649503748,"[0.5, 0.375, 0.125]","[0.0, 1.0, 0.0]","[4.0, 3.0, 1.0]","[0.0, 2.0, 0.0]"
115247c,0.05328338368767388,3.522603701497163,"[0.1, 0.5, 0.4]","[0.0, 0.6, 0.4]","[1.0, 5.0, 4.0]","[0.0, 3.0, 2.0]"
127410n,0.17719827839360633,0.6034645766435938,"[0.4166666666666667, 0.0, 0.5833333333333334]","[0.5, 0.25, 0.25]","[5.0, 0.0, 7.0]","[2.0, 1.0, 1.0]"
123751n,0.01245951386204329,0.05062530265570339,"[0.2916666666666667, 0.25, 0.4583333333333333]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[7.0, 6.0, 11.0]","[1.0, 1.0, 1.0]"
76037n,0.25698118924235425,16.09897349485493,"[0.42857142857142855, 0.5714285714285714, 0.0]","[0.0, 1.0, 0.0]","[3.0, 4.0, 0.0]","[0.0, 2.0, 0.0]"
7449e,0.45914791702724483,25.00982852882006,"[0.4, 0.3333333333333333, 0.26666666666666666]","[0.0, 1.0, 0.0]","[6.0, 5.0, 4.0]","[0.0, 3.0, 0.0]"
65879c,0.48534030902224723,26.071321570731858,"[0.23076923076923078, 0.46153846153846156, 0.3076923076923077]","[0.0, 0.0, 1.0]","[3.0, 6.0, 4.0]","[0.0, 0.0, 4.0]"
48454c,0.49342260576014463,26.333245402678,"[0.4, 0.3, 0.3]","[0.0, 1.0, 0.0]","[4.0, 3.0, 3.0]","[0.0, 4.0, 0.0]"
51353c,0.21899525866266337,13.61924242414581,"[0.1875, 0.1875, 0.625]","[0.0, 0.0, 1.0]","[3.0, 3.0, 10.0]","[0.0, 0.0, 3.0]"
3476n,0.6731675923733239,32.31079051113245,"[0.5384615384615384, 0.15384615384615385, 0.3076923076923077]","[0.0, 1.0, 0.0]","[7.0, 2.0, 4.0]","[0.0, 4.0, 0.0]"
143789n,0.34436093777043364,1.1887218755007036,"[0.75, 0.25, 0.0]","[0.25, 0.25, 0.5]","[6.0, 2.0, 0.0]","[1.0, 1.0, 2.0]"
122645n,0.5715616860768332,29.206685731569323,"[0.23076923076923078, 0.23076923076923078, 0.5384615384615384]","[0.0, 1.0, 0.0]","[3.0, 3.0, 7.0]","[0.0, 3.0, 0.0]"
52761e,0.09359099801694354,3.3730779799379125,"[0.45454545454545453, 0.45454545454545453, 0.09090909090909091]","[0.25, 0.75, 0.0]","[5.0, 5.0, 1.0]","[1.0, 3.0, 0.0]"
112547n,0.41326707189653267,23.10206554211704,"[0.2857142857142857, 0.38095238095238093, 0.3333333333333333]","[0.0, 1.0, 0.0]","[6.0, 8.0, 7.0]","[0.0, 3.0, 0.0]"
90548e,0.37050650054950524,21.22227880041483,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[1.0, 0.0, 0.0]","[3.0, 2.0, 2.0]","[4.0, 0.0, 0.0]"
113039e,0.31127812445913294,0.9999999999606944,"[1.0, 0.0, 0.0]","[0.5, 0.5, 0.0]","[6.0, 0.0, 0.0]","[2.0, 2.0, 0.0]"
19803e,0.19044293864264297,8.667472652347847,"[0.38461538461538464, 0.38461538461538464, 0.23076923076923078]","[0.8, 0.2, 0.0]","[5.0, 5.0, 3.0]","[4.0, 1.0, 0.0]"
109278n,1.0,38.872061078850855,"[0.4444444444444444, 0.5555555555555556, 0.0]","[0.0, 0.0, 1.0]","[4.0, 5.0, 0.0]","[0.0, 0.0, 3.0]"
36811c,0.6893917467430878,33.01956840749542,"[0.7142857142857143, 0.14285714285714285, 0.14285714285714285]","[0.0, 1.0, 0.0]","[5.0, 1.0, 1.0]","[0.0, 4.0, 0.0]"
101253c,0.19087450462110955,12.36941654553447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.5, 0.5]","[3.0, 3.0, 3.0]","[0.0, 2.0, 2.0]"
34776c,1.0,39.8631371386498,"[0.0, 0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 14.0]","[0.0, 3.0, 0.0]"
14126e,0.6548575458269755,32.569258527264935,"[0.0, 0.16666666666666666, 0.8333333333333334]","[0.0, 1.0, 0.0]","[0.0, 1.0, 5.0]","[0.0, 1.0, 0.0]"
100136e,0.4330398630967479,23.93695695825356,"[0.36, 0.28, 0.36]","[1.0, 0.0, 0.0]","[9.0, 7.0, 9.0]","[3.0, 0.0, 0.0]"
67836n,0.3627987332841228,20.917773825623946,"[0.375, 0.4375, 0.1875]","[0.0, 1.0, 0.0]","[6.0, 7.0, 3.0]","[0.0, 2.0, 0.0]"
49807n,0.3723820618147452,19.113773241987325,"[0.375, 0.125, 0.5]","[0.4, 0.6, 0.0]","[3.0, 1.0, 4.0]","[2.0, 3.0, 0.0]"
132539e,0.45914791702724483,1.5849625006805783,"[1.0, 0.0, 0.0]","[0.3333333333333333, 0.0, 0.6666666666666666]","[6.0, 0.0, 0.0]","[1.0, 0.0, 2.0]"
96946n,0.005351707572143803,0.021760410736619176,"[0.5833333333333334, 0.4166666666666667, 0.0]","[0.6666666666666666, 0.3333333333333333, 0.0]","[7.0, 5.0, 0.0]","[2.0, 1.0, 0.0]"
28507n,0.2814861112496225,16.97881468857484,"[0.5384615384615384, 0.15384615384615385, 0.3076923076923077]","[1.0, 0.0, 0.0]","[7.0, 2.0, 4.0]","[4.0, 0.0, 0.0]"
47260n,0.5087256743873158,27.094885891340866,"[0.5714285714285714, 0.2857142857142857, 0.14285714285714285]","[0.0, 1.0, 0.0]","[4.0, 2.0, 1.0]","[0.0, 4.0, 0.0]"
135898c,0.5715616860768332,29.13771673524338,"[0.46153846153846156, 0.23076923076923078, 0.3076923076923077]","[0.0, 1.0, 0.0]","[6.0, 3.0, 4.0]","[0.0, 2.0, 0.0]"
13133n,0.5487949406953986,29.086074729567102,"[0.75, 0.25, 0.0]","[0.0, 1.0, 0.0]","[9.0, 3.0, 0.0]","[0.0, 4.0, 0.0]"
81356e,0.18257382761867288,0.6290494055066781,"[0.0, 0.6, 0.4]","[0.25, 0.25, 0.5]","[0.0, 3.0, 2.0]","[1.0, 1.0, 2.0]"
68946c,0.2011028269152774,10.67457486368585,"[0.2857142857142857, 0.35714285714285715, 0.35714285714285715]","[0.0, 0.75, 0.25]","[4.0, 5.0, 5.0]","[0.0, 3.0, 1.0]"
138530e,0.2415204970459741,14.42302383370217,"[0.3076923076923077, 0.3076923076923077, 0.38461538461538464]","[0.6666666666666666, 0.3333333333333333, 0.0]","[4.0, 4.0, 5.0]","[2.0, 1.0, 0.0]"
77590c,0.5229848362894219,27.451887707618795,"[0.2727272727272727, 0.2727272727272727, 0.45454545454545453]","[0.0, 1.0, 0.0]","[3.0, 3.0, 5.0]","[0.0, 3.0, 0.0]"
45605n,0.5487949406953986,28.342767684727306,"[0.3333333333333333, 0.25, 0.4166666666666667]","[0.0, 1.0, 0.0]","[4.0, 3.0, 5.0]","[0.0, 4.0, 0.0]"
17576n,0.7582766571931675,34.515859377418096,"[0.5, 0.1, 0.4]","[0.0, 1.0, 0.0]","[5.0, 1.0, 4.0]","[0.0, 2.0, 0.0]"
91601n,0.3112781244591328,18.525929507172524,"[0.125, 0.5, 0.375]","[0.0, 1.0, 0.0]","[1.0, 4.0, 3.0]","[0.0, 3.0, 0.0]"
113193n,0.5229848362894219,27.451887707618795,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.0, 1.0, 0.0]","[5.0, 3.0, 3.0]","[0.0, 3.0, 0.0]"
23642n,0.37050650054950524,21.330119872152054,"[0.42857142857142855, 0.42857142857142855, 0.14285714285714285]","[0.0, 1.0, 0.0]","[3.0, 3.0, 1.0]","[0.0, 4.0, 0.0]"
58557e,0.13792538097003013,9.154506160242152,"[0.25, 0.5, 0.25]","[0.0, 0.6666666666666666, 0.3333333333333333]","[2.0, 4.0, 2.0]","[0.0, 2.0, 1.0]"
119768n,0.45914791702724483,25.003883087355753,"[0.3888888888888889, 0.3333333333333333, 0.2777777777777778]","[0.0, 1.0, 0.0]","[7.0, 6.0, 5.0]","[0.0, 3.0, 0.0]"
99791n,0.13792538097002996,0.4150374992409149,"[0.0, 1.0, 0.0]","[0.25, 0.75, 0.0]","[0.0, 5.0, 0.0]","[1.0, 3.0, 0.0]"
53866e,0.3112781244591328,18.43895450138535,"[0.2857142857142857, 0.5, 0.21428571428571427]","[0.0, 1.0, 0.0]","[4.0, 7.0, 3.0]","[0.0, 3.0, 0.0]"
102817c,0.45914791702724483,24.99046225845656,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 1.0, 0.0]","[4.0, 4.0, 4.0]","[0.0, 2.0, 0.0]"
49396e,0.13028762247928066,6.6860754048761555,"[0.45454545454545453, 0.36363636363636365, 0.18181818181818182]","[0.3333333333333333, 0.6666666666666666, 0.0]","[5.0, 4.0, 2.0]","[1.0, 2.0, 0.0]"
140782c,0.4098733378580534,22.982580709647063,"[0.23076923076923078, 0.38461538461538464, 0.38461538461538464]","[0.0, 0.0, 1.0]","[3.0, 5.0, 5.0]","[0.0, 0.0, 4.0]"
35700c,0.0,0.0,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 2.0]"
8219n,0.4769471846154459,25.717346080382136,"[0.2631578947368421, 0.3157894736842105, 0.42105263157894735]","[0.0, 1.0, 0.0]","[5.0, 6.0, 8.0]","[0.0, 2.0, 0.0]"
117576e,0.020720839623908173,0.08496250072096553,"[0.5, 0.5, 0.0]","[0.6666666666666666, 0.3333333333333333, 0.0]","[3.0, 3.0, 0.0]","[2.0, 1.0, 0.0]"
24103n,0.31127812445913294,18.472420652375092,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.0, 1.0, 0.0]","[2.0, 3.0, 1.0]","[0.0, 2.0, 0.0]"
120896n,0.21899525866266337,13.99424242410792,"[0.625, 0.375, 0.0]","[1.0, 0.0, 0.0]","[5.0, 3.0, 0.0]","[3.0, 0.0, 0.0]"
23280e,0.19950569390612058,9.382878281789282,"[0.4166666666666667, 0.3333333333333333, 0.25]","[0.25, 0.75, 0.0]","[5.0, 4.0, 3.0]","[1.0, 3.0, 0.0]"
123027n,0.3125487418444837,18.935346678298256,"[0.35714285714285715, 0.14285714285714285, 0.5]","[0.6666666666666666, 0.3333333333333333, 0.0]","[5.0, 2.0, 7.0]","[2.0, 1.0, 0.0]"
139635n,0.25771898948398453,11.382939594910683,"[0.5, 0.2, 0.3]","[0.3333333333333333, 0.6666666666666666, 0.0]","[5.0, 2.0, 3.0]","[1.0, 2.0, 0.0]"
88050c,0.418821231072075,23.353182587274766,"[0.375, 0.25, 0.375]","[0.0, 0.0, 1.0]","[3.0, 2.0, 3.0]","[0.0, 0.0, 4.0]"
125013e,0.35686714873036746,20.615694242570086,"[0.4444444444444444, 0.3333333333333333, 0.2222222222222222]","[1.0, 0.0, 0.0]","[4.0, 3.0, 2.0]","[4.0, 0.0, 0.0]"
134356n,0.24921848359740925,15.632550344194373,"[0.4166666666666667, 0.16666666666666666, 0.4166666666666667]","[0.75, 0.25, 0.0]","[5.0, 2.0, 5.0]","[3.0, 1.0, 0.0]"
100895c,0.4769471846154459,25.765750529779037,"[0.21052631578947367, 0.3157894736842105, 0.47368421052631576]","[0.0, 1.0, 0.0]","[4.0, 6.0, 9.0]","[0.0, 2.0, 0.0]"
13964e,0.17743799147363243,10.587034685887271,"[0.35714285714285715, 0.35714285714285715, 0.2857142857142857]","[0.3333333333333333, 0.6666666666666666, 0.0]","[5.0, 5.0, 4.0]","[1.0, 2.0, 0.0]"
56743e,0.5819765115539189,29.65743917909432,"[0.6111111111111112, 0.2222222222222222, 0.16666666666666666]","[0.0, 1.0, 0.0]","[11.0, 4.0, 3.0]","[0.0, 4.0, 0.0]"
28456n,0.18563565200643295,10.919876907704271,"[0.29411764705882354, 0.29411764705882354, 0.4117647058823529]","[0.0, 0.6, 0.4]","[5.0, 5.0, 7.0]","[0.0, 3.0, 2.0]"
135021n,0.4098733378580534,23.56992471140853,"[0.6153846153846154, 0.38461538461538464, 0.0]","[0.0, 1.0, 0.0]","[8.0, 5.0, 0.0]","[0.0, 1.0, 0.0]"
99708e,0.2330305248704221,11.585894053139892,"[0.3076923076923077, 0.38461538461538464, 0.3076923076923077]","[0.75, 0.25, 0.0]","[4.0, 5.0, 4.0]","[3.0, 1.0, 0.0]"
79106e,0.040664168972707054,0.15340221643730287,"[0.14285714285714285, 0.5, 0.35714285714285715]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[2.0, 7.0, 5.0]","[1.0, 1.0, 1.0]"
124590c,0.5087256743873158,26.981055316810306,"[0.21428571428571427, 0.5, 0.2857142857142857]","[0.0, 0.0, 1.0]","[3.0, 7.0, 4.0]","[0.0, 0.0, 4.0]"
5193n,0.45914791702724483,24.99046225845656,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.0, 0.0, 0.0]","[3.0, 3.0, 3.0]","[4.0, 0.0, 0.0]"
123748n,0.31660422960959234,14.253640861119449,"[0.625, 0.0, 0.375]","[0.75, 0.25, 0.0]","[5.0, 0.0, 3.0]","[3.0, 1.0, 0.0]"
31775c,0.31127812445913294,18.446093272175112,"[0.2, 0.5, 0.3]","[0.0, 1.0, 0.0]","[2.0, 5.0, 3.0]","[0.0, 2.0, 0.0]"
111338c,0.23345859334434965,14.043037364803176,"[0.375, 0.25, 0.375]","[0.0, 0.25, 0.75]","[3.0, 2.0, 3.0]","[0.0, 1.0, 3.0]"
66689c,0.0,0.0,"[0.0, 0.0, 1.0]","[0.0, 0.0, 1.0]","[0.0, 0.0, 6.0]","[0.0, 0.0, 3.0]"
142729c,1.0,39.8631371386498,"[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]","[0.0, 3.0, 0.0]","[0.0, 0.0, 4.0]"
136752n,1.0,39.8631371386498,"[1.0, 0.0, 0.0]","[0.0, 1.0, 0.0]","[4.0, 0.0, 0.0]","[0.0, 3.0, 0.0]"
121910c,0.4252835873133534,13.036083212162417,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.5, 0.5]","[1.0, 0.0, 2.0]","[0.0, 2.0, 2.0]"
105196n,0.11822639883001397,7.28715213054116,"[0.5, 0.3, 0.2]","[0.5, 0.5, 0.0]","[5.0, 3.0, 2.0]","[2.0, 2.0, 0.0]"
65199n,0.48034295612758887,26.207714371854888,"[0.625, 0.3125, 0.0625]","[0.0, 1.0, 0.0]","[10.0, 5.0, 1.0]","[0.0, 3.0, 0.0]"
97520e,0.27397677825335065,15.709618052827853,"[0.4166666666666667, 0.16666666666666666, 0.4166666666666667]","[0.5, 0.5, 0.0]","[5.0, 2.0, 5.0]","[2.0, 2.0, 0.0]"
121360c,0.5715616860768332,29.11537103867011,"[0.38461538461538464, 0.23076923076923078, 0.38461538461538464]","[0.0, 1.0, 0.0]","[5.0, 3.0, 5.0]","[0.0, 2.0, 0.0]"
109876n,0.12439438319180592,8.105759640758949,"[0.2222222222222222, 0.3333333333333333, 0.4444444444444444]","[0.0, 0.5, 0.5]","[2.0, 3.0, 4.0]","[0.0, 2.0, 2.0]"
76020e,0.092593903166285,0.3950644052558785,"[0.6, 0.0, 0.4]","[0.25, 0.0, 0.75]","[3.0, 0.0, 2.0]","[1.0, 0.0, 3.0]"
43094c,0.27397677825335065,15.709618052827853,"[0.4166666666666667, 0.4166666666666667, 0.16666666666666666]","[0.0, 0.5, 0.5]","[5.0, 5.0, 2.0]","[0.0, 2.0, 2.0]"
98844n,0.03246619413891628,0.12904940554495847,"[0.3, 0.4, 0.3]","[0.5, 0.25, 0.25]","[3.0, 4.0, 3.0]","[2.0, 1.0, 1.0]"
71251n,0.17573813336525584,10.582112831881219,"[0.2857142857142857, 0.42857142857142855, 0.2857142857142857]","[0.25, 0.75, 0.0]","[2.0, 3.0, 2.0]","[1.0, 3.0, 0.0]"
122062n,0.35686714873036746,21.15511123945095,"[0.5555555555555556, 0.4444444444444444, 0.0]","[0.0, 1.0, 0.0]","[5.0, 4.0, 0.0]","[0.0, 4.0, 0.0]"
27335e,0.04087661988884929,2.330601881300253,"[0.5333333333333333, 0.4, 0.06666666666666667]","[0.6666666666666666, 0.3333333333333333, 0.0]","[8.0, 6.0, 1.0]","[2.0, 1.0, 0.0]"
83248c,0.6099865470109875,30.36858161611012,"[0.4, 0.4, 0.2]","[0.0, 0.0, 1.0]","[4.0, 4.0, 2.0]","[0.0, 0.0, 3.0]"
117892n,1.0,38.94484130463444,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.0, 1.0, 0.0]","[4.0, 0.0, 2.0]","[0.0, 4.0, 0.0]"
113967e,0.6099865470109875,30.519559116542396,"[0.6, 0.2, 0.2]","[0.0, 1.0, 0.0]","[3.0, 1.0, 1.0]","[0.0, 4.0, 0.0]"
77116e,0.2419370270634918,14.991972367760393,"[0.3, 0.3, 0.4]","[0.6, 0.4, 0.0]","[3.0, 3.0, 4.0]","[3.0, 2.0, 0.0]"
14280n,0.3029574666970578,11.556473344261214,"[0.3, 0.2, 0.5]","[0.0, 0.75, 0.25]","[6.0, 4.0, 10.0]","[0.0, 3.0, 1.0]"
10229n,0.48034295612758887,25.859727090951974,"[0.4375, 0.3125, 0.25]","[0.0, 1.0, 0.0]","[7.0, 5.0, 4.0]","[0.0, 4.0, 0.0]"
107468n,0.5487949406953986,28.397352854064955,"[0.25, 0.25, 0.5]","[0.0, 1.0, 0.0]","[3.0, 3.0, 6.0]","[0.0, 3.0, 0.0]"
106013c,0.5487949406953986,28.397352854064955,"[0.5, 0.25, 0.25]","[0.0, 0.0, 1.0]","[4.0, 2.0, 2.0]","[0.0, 0.0, 3.0]"
129081n,0.681855332358345,23.106961240894574,"[0.5833333333333334, 0.0, 0.4166666666666667]","[0.0, 0.75, 0.25]","[7.0, 0.0, 5.0]","[0.0, 3.0, 1.0]"
58016c,0.11961056685131355,4.399773701531529,"[0.11764705882352941, 0.4117647058823529, 0.47058823529411764]","[0.0, 0.75, 0.25]","[2.0, 7.0, 8.0]","[0.0, 3.0, 1.0]"
24126n,0.6548575458269755,32.569258527264935,"[0.8333333333333334, 0.16666666666666666, 0.0]","[0.0, 1.0, 0.0]","[5.0, 1.0, 0.0]","[0.0, 3.0, 0.0]"
128160n,0.26323418074420474,13.492296266498096,"[0.35714285714285715, 0.2857142857142857, 0.35714285714285715]","[0.25, 0.75, 0.0]","[5.0, 4.0, 5.0]","[1.0, 3.0, 0.0]"
66185c,0.25192357407447924,15.023326760611473,"[0.2, 0.4, 0.4]","[0.5, 0.5, 0.0]","[3.0, 6.0, 6.0]","[1.0, 1.0, 0.0]"
65353n,0.4996768578138836,26.692037079614064,"[0.29411764705882354, 0.17647058823529413, 0.5294117647058824]","[1.0, 0.0, 0.0]","[5.0, 3.0, 9.0]","[4.0, 0.0, 0.0]"
13911n,1.0,39.1412090438011,"[0.8, 0.0, 0.2]","[0.0, 1.0, 0.0]","[4.0, 0.0, 1.0]","[0.0, 3.0, 0.0]"
80109n,0.3809300909097882,21.69891149495234,"[0.25, 0.3333333333333333, 0.4166666666666667]","[0.0, 0.0, 1.0]","[3.0, 4.0, 5.0]","[0.0, 0.0, 2.0]"
97011c,1.0,38.89218654423437,"[0.0, 0.4, 0.6]","[1.0, 0.0, 0.0]","[0.0, 2.0, 3.0]","[3.0, 0.0, 0.0]"
2870n,0.2735033933463556,15.098815510827826,"[0.3, 0.3, 0.4]","[0.25, 0.75, 0.0]","[3.0, 3.0, 4.0]","[1.0, 3.0, 0.0]"
22938e,0.3581332101732997,11.563871030638419,"[0.5294117647058824, 0.17647058823529413, 0.29411764705882354]","[0.2, 0.8, 0.0]","[9.0, 3.0, 5.0]","[1.0, 4.0, 0.0]"
56124n,0.1286951238261273,6.881879430426991,"[0.1875, 0.375, 0.4375]","[0.0, 0.6666666666666666, 0.3333333333333333]","[3.0, 6.0, 7.0]","[0.0, 2.0, 1.0]"
132525n,0.3112781244591328,18.43895450138535,"[0.2857142857142857, 0.5, 0.21428571428571427]","[0.0, 1.0, 0.0]","[4.0, 7.0, 3.0]","[0.0, 4.0, 0.0]"
134103n,0.1969230153397021,12.388866875145819,"[0.5555555555555556, 0.1111111111111111, 0.3333333333333333]","[0.75, 0.25, 0.0]","[5.0, 1.0, 3.0]","[3.0, 1.0, 0.0]"
92062c,0.13984007205028304,9.161199115363466,"[0.25, 0.4166666666666667, 0.3333333333333333]","[0.0, 0.5, 0.5]","[3.0, 5.0, 4.0]","[0.0, 2.0, 2.0]"
35809n,0.23500996059805704,14.047343987058449,"[0.3125, 0.3125, 0.375]","[0.6666666666666666, 0.3333333333333333, 0.0]","[5.0, 5.0, 6.0]","[2.0, 1.0, 0.0]"
63469c,0.22565578682616275,14.370739217873817,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.0, 0.5, 0.5]","[5.0, 4.0, 4.0]","[0.0, 2.0, 2.0]"
97926c,0.6099865470109875,30.519559116542396,"[0.2, 0.6, 0.2]","[0.0, 0.0, 1.0]","[2.0, 6.0, 2.0]","[0.0, 0.0, 4.0]"
6386n,0.26765036154777555,15.693401138231634,"[0.3333333333333333, 0.25, 0.4166666666666667]","[0.75, 0.25, 0.0]","[4.0, 3.0, 5.0]","[3.0, 1.0, 0.0]"
46198n,0.43984465636092385,24.21393121813564,"[0.29411764705882354, 0.35294117647058826, 0.35294117647058826]","[0.0, 1.0, 0.0]","[5.0, 6.0, 6.0]","[0.0, 4.0, 0.0]"
23414c,0.28407536619640855,17.41059761562019,"[0.46153846153846156, 0.3076923076923077, 0.23076923076923078]","[0.0, 0.5, 0.5]","[6.0, 4.0, 3.0]","[0.0, 1.0, 1.0]"
10547c,1.0,39.8631371386498,"[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]","[0.0, 2.0, 0.0]","[0.0, 0.0, 4.0]"
125021c,0.40776600306010574,22.980916689062486,"[0.6, 0.2, 0.2]","[0.0, 0.6666666666666666, 0.3333333333333333]","[3.0, 1.0, 1.0]","[0.0, 2.0, 1.0]"
96583n,0.39581560200335836,22.946931688774455,"[0.0, 0.4, 0.6]","[0.0, 1.0, 0.0]","[0.0, 4.0, 6.0]","[0.0, 4.0, 0.0]"
136360e,0.4098733378580534,22.982580709647067,"[0.38461538461538464, 0.38461538461538464, 0.23076923076923078]","[1.0, 0.0, 0.0]","[5.0, 5.0, 3.0]","[4.0, 0.0, 0.0]"
118415n,0.32599076749114164,12.860726941644065,"[0.4444444444444444, 0.2222222222222222, 0.3333333333333333]","[0.2, 0.8, 0.0]","[8.0, 4.0, 6.0]","[1.0, 4.0, 0.0]"
34094e,0.39581560200335836,22.946931688774455,"[0.4, 0.0, 0.6]","[1.0, 0.0, 0.0]","[2.0, 0.0, 3.0]","[4.0, 0.0, 0.0]"
59208n,0.25107631454012125,15.638388638472005,"[0.25, 0.3333333333333333, 0.4166666666666667]","[0.5, 0.5, 0.0]","[3.0, 4.0, 5.0]","[2.0, 2.0, 0.0]"
104412e,0.2762115685491562,16.68423639959823,"[0.5454545454545454, 0.18181818181818182, 0.2727272727272727]","[1.0, 0.0, 0.0]","[6.0, 2.0, 3.0]","[3.0, 0.0, 0.0]"
59934n,0.5918210039183627,29.790417328453998,"[0.35714285714285715, 0.21428571428571427, 0.42857142857142855]","[0.0, 1.0, 0.0]","[5.0, 3.0, 6.0]","[0.0, 3.0, 0.0]"
74768e,0.31127812445913294,18.60655735857748,"[0.5, 0.08333333333333333, 0.4166666666666667]","[1.0, 0.0, 0.0]","[6.0, 1.0, 5.0]","[3.0, 0.0, 0.0]"
32889n,0.5918210039183627,29.82842225528529,"[0.5, 0.21428571428571427, 0.2857142857142857]","[0.0, 1.0, 0.0]","[7.0, 3.0, 4.0]","[0.0, 3.0, 0.0]"
140005c,0.31127812445913294,18.931568569364202,"[0.0, 0.5, 0.5]","[0.0, 0.0, 1.0]","[0.0, 3.0, 3.0]","[0.0, 0.0, 4.0]"
107399c,0.3020707882588211,18.01254623391612,"[0.47619047619047616, 0.3333333333333333, 0.19047619047619047]","[0.0, 0.5, 0.5]","[10.0, 7.0, 4.0]","[0.0, 2.0, 2.0]"
124839c,0.3111652208750036,17.238769624115236,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.0, 0.75, 0.25]","[5.0, 3.0, 3.0]","[0.0, 3.0, 1.0]"
10119e,0.6099865470109875,30.384686610789153,"[0.4666666666666667, 0.2, 0.3333333333333333]","[0.0, 1.0, 0.0]","[7.0, 3.0, 5.0]","[0.0, 3.0, 0.0]"
54327n,0.23273265712735475,12.512091149711855,"[0.3333333333333333, 0.26666666666666666, 0.4]","[0.0, 0.6666666666666666, 0.3333333333333333]","[5.0, 4.0, 6.0]","[0.0, 2.0, 1.0]"
135247c,0.5842743649020712,8.850699332840348,"[0.2, 0.0, 0.8]","[0.0, 0.75, 0.25]","[1.0, 0.0, 4.0]","[0.0, 3.0, 1.0]"
98944c,0.5661236006735826,28.93501023301431,"[0.35294117647058826, 0.23529411764705882, 0.4117647058823529]","[0.0, 1.0, 0.0]","[6.0, 4.0, 7.0]","[0.0, 2.0, 0.0]"
36715e,0.272988089309592,13.763527340910382,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.75, 0.25, 0.0]","[3.0, 4.0, 4.0]","[3.0, 1.0, 0.0]"
98621n,0.10962528487867132,5.83653540320858,"[0.16, 0.4, 0.44]","[0.0, 0.6666666666666666, 0.3333333333333333]","[4.0, 10.0, 11.0]","[0.0, 2.0, 1.0]"
117680c,1.0,39.8631371386498,"[0.0, 1.0, 0.0]","[0.0, 0.0, 1.0]","[0.0, 1.0, 0.0]","[0.0, 0.0, 4.0]"
120070n,0.03246619413891628,0.12904940554495845,"[0.3, 0.4, 0.3]","[0.25, 0.25, 0.5]","[3.0, 4.0, 3.0]","[1.0, 1.0, 2.0]"
128542e,0.43984465636092385,24.245229393173155,"[0.4117647058823529, 0.35294117647058826, 0.23529411764705882]","[0.0, 1.0, 0.0]","[7.0, 6.0, 4.0]","[0.0, 3.0, 0.0]"
128176e,0.7742817180161999,35.37335896320891,"[0.8181818181818182, 0.09090909090909091, 0.09090909090909091]","[0.0, 1.0, 0.0]","[9.0, 1.0, 1.0]","[0.0, 3.0, 0.0]"
