uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
105561e,0.23645279766002802,0.7369655940910355,"[1.0, 0.0, 0.0]","[0.6, 0.14, 0.26]","[1.0, 0.0, 0.0]","[60.0, 14.0, 26.0]"
23280e,0.2956175113869214,0.943416471559729,"[1.0, 0.0, 0.0]","[0.52, 0.45, 0.03]","[1.0, 0.0, 0.0]","[52.0, 45.0, 3.0]"
30282n,0.06276448651079408,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.12, 0.0]","[1.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
132516n,0.8135006794347649,3.836501267625329,"[1.0, 0.0, 0.0]","[0.07, 0.8, 0.13]","[1.0, 0.0, 0.0]","[7.0, 80.0, 13.0]"
103559e,0.20873545110053368,0.6438561896998947,"[1.0, 0.0, 0.0]","[0.64, 0.23, 0.13]","[1.0, 0.0, 0.0]","[64.0, 23.0, 13.0]"
2262n,0.051899160321315606,0.15200309337543327,"[1.0, 0.0, 0.0]","[0.9, 0.09, 0.01]","[1.0, 0.0, 0.0]","[90.0, 9.0, 1.0]"
8545c,0.07847738197762841,0.2656773164297017,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.11, 0.16, 0.73]","[0.0, 1.0, 2.0]","[11.0, 16.0, 73.0]"
10724n,0.6136643534079187,2.558893689000026,"[0.5, 0.0, 0.5]","[0.04, 0.78, 0.18]","[1.0, 0.0, 1.0]","[4.0, 78.0, 18.0]"
137715n,0.10220681824533452,0.30400618681804203,"[1.0, 0.0, 0.0]","[0.81, 0.16, 0.03]","[1.0, 0.0, 0.0]","[81.0, 16.0, 3.0]"
84055n,0.33245411983957696,1.0909019354490095,"[0.5, 0.0, 0.5]","[0.19, 0.52, 0.29]","[1.0, 0.0, 1.0]","[19.0, 52.0, 29.0]"
33822n,0.8135006794347649,3.836501267625329,"[1.0, 0.0, 0.0]","[0.07, 0.8, 0.13]","[1.0, 0.0, 0.0]","[7.0, 80.0, 13.0]"
65199n,0.10387042437642072,0.5760161664711125,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.52, 0.05]","[0.0, 0.0, 0.0]","[43.0, 52.0, 5.0]"
97011c,0.22245044877074757,0.6896598793489933,"[0.0, 0.5, 0.5]","[0.38, 0.31, 0.31]","[0.0, 2.0, 2.0]","[38.0, 31.0, 31.0]"
30171n,0.33367912899050145,1.4476974783393475,"[0.5, 0.0, 0.5]","[0.56, 0.38, 0.06]","[1.0, 0.0, 1.0]","[56.0, 38.0, 6.0]"
82156e,0.3868425523929202,1.2863041850813366,"[0.0, 1.0, 0.0]","[0.54, 0.41, 0.05]","[0.0, 1.0, 0.0]","[54.0, 41.0, 5.0]"
74534n,0.00650459975510756,0.02048589049492132,"[0.0, 0.5, 0.5]","[0.01, 0.54, 0.45]","[0.0, 1.0, 1.0]","[1.0, 54.0, 45.0]"
28601n,0.11983220668354519,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[2.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
65879c,0.17715093753757574,0.9059894742515915,"[0.0, 0.5, 0.5]","[0.03, 0.08, 0.89]","[0.0, 3.0, 3.0]","[3.0, 8.0, 89.0]"
82830n,0.1134170394342197,0.34699059364766094,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.6, 0.2, 0.2]","[2.0, 1.0, 0.0]","[60.0, 20.0, 20.0]"
112349c,0.17672009763696536,0.6552162279856972,"[0.0, 0.5, 0.5]","[0.21, 0.16, 0.63]","[0.0, 3.0, 3.0]","[21.0, 16.0, 63.0]"
71251n,0.01219834980475743,0.047254781283295993,"[0.75, 0.25, 0.0]","[0.63, 0.37, 0.0]","[3.0, 1.0, 0.0]","[63.0, 37.0, 0.0]"
17576n,0.20873545110053363,0.6438561897001938,"[0.0, 1.0, 0.0]","[0.27, 0.64, 0.09]","[0.0, 2.0, 0.0]","[27.0, 64.0, 9.0]"
42388e,0.10220681824533452,0.3040061868525984,"[1.0, 0.0, 0.0]","[0.81, 0.19, 0.0]","[1.0, 0.0, 0.0]","[81.0, 19.0, 0.0]"
67610c,0.06416299707310665,0.1904108919336212,"[0.5, 0.0, 0.5]","[0.48, 0.12, 0.4]","[1.0, 0.0, 1.0]","[48.0, 12.0, 40.0]"
122645n,0.19663458287835736,0.7714392709851265,"[0.0, 0.5, 0.5]","[0.21, 0.66, 0.13]","[0.0, 1.0, 1.0]","[21.0, 66.0, 13.0]"
40710n,0.13184072559510326,0.3959286762932755,"[1.0, 0.0, 0.0]","[0.76, 0.24, 0.0]","[1.0, 0.0, 0.0]","[76.0, 24.0, 0.0]"
22587e,0.051899160321315606,0.15200309337543327,"[1.0, 0.0, 0.0]","[0.9, 0.09, 0.01]","[2.0, 0.0, 0.0]","[90.0, 9.0, 1.0]"
5193n,0.0050181243858385145,0.0144995696618958,"[1.0, 0.0, 0.0]","[0.99, 0.01, 0.0]","[1.0, 0.0, 0.0]","[99.0, 1.0, 0.0]"
67836n,0.08137822360832525,0.32646252384329594,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.01, 0.65, 0.34]","[0.0, 1.0, 2.0]","[1.0, 65.0, 34.0]"
73444n,0.26537374235093775,0.8365012676434426,"[1.0, 0.0, 0.0]","[0.56, 0.41, 0.03]","[1.0, 0.0, 0.0]","[56.0, 41.0, 3.0]"
76947n,0.45251702029321256,1.556393348447195,"[1.0, 0.0, 0.0]","[0.34, 0.52, 0.14]","[1.0, 0.0, 0.0]","[34.0, 52.0, 14.0]"
30139n,0.22245044877074757,0.6896598793145022,"[1.0, 0.0, 0.0]","[0.62, 0.35, 0.03]","[1.0, 0.0, 0.0]","[62.0, 35.0, 3.0]"
45306n,0.5570761195570111,2.690410891900953,"[0.5, 0.0, 0.5]","[0.02, 0.68, 0.3]","[1.0, 0.0, 1.0]","[2.0, 68.0, 30.0]"
118460n,0.13184072559510326,0.39592867625918177,"[1.0, 0.0, 0.0]","[0.76, 0.22, 0.02]","[1.0, 0.0, 0.0]","[76.0, 22.0, 2.0]"
125700e,0.3135006794347649,1.3237337216191247,"[0.5, 0.0, 0.5]","[0.57, 0.36, 0.07]","[1.0, 0.0, 1.0]","[57.0, 36.0, 7.0]"
92774n,0.3437754167980627,1.1202942336449722,"[0.0, 1.0, 0.0]","[0.01, 0.46, 0.53]","[0.0, 2.0, 0.0]","[1.0, 46.0, 53.0]"
63013n,0.33549730157687935,1.0892673380216198,"[1.0, 0.0, 0.0]","[0.47, 0.45, 0.08]","[1.0, 0.0, 0.0]","[47.0, 45.0, 8.0]"
120070n,0.22245044877074757,0.6896598793138501,"[1.0, 0.0, 0.0]","[0.62, 0.33, 0.05]","[1.0, 0.0, 0.0]","[62.0, 33.0, 5.0]"
124037n,0.1756259088173849,0.5353317329232496,"[1.0, 0.0, 0.0]","[0.69, 0.27, 0.04]","[1.0, 0.0, 0.0]","[69.0, 27.0, 4.0]"
117177n,0.1502606419728018,0.4540316308225456,"[1.0, 0.0, 0.0]","[0.73, 0.25, 0.02]","[1.0, 0.0, 0.0]","[73.0, 25.0, 2.0]"
135251n,0.15651340636279054,0.47393118826018654,"[1.0, 0.0, 0.0]","[0.72, 0.26, 0.02]","[1.0, 0.0, 0.0]","[72.0, 26.0, 2.0]"
59934n,0.49342260576014463,1.7369655940883837,"[1.0, 0.0, 0.0]","[0.3, 0.54, 0.16]","[1.0, 0.0, 0.0]","[30.0, 54.0, 16.0]"
140005c,0.16309794079838727,0.7781966742230312,"[0.0, 0.5, 0.5]","[0.05, 0.1, 0.85]","[0.0, 3.0, 3.0]","[5.0, 10.0, 85.0]"
40486n,0.2956175113869214,0.9434164715612512,"[1.0, 0.0, 0.0]","[0.52, 0.47, 0.01]","[2.0, 0.0, 0.0]","[52.0, 47.0, 1.0]"
77299n,0.3437754167980627,1.1202942336420385,"[1.0, 0.0, 0.0]","[0.46, 0.45, 0.09]","[1.0, 0.0, 0.0]","[46.0, 45.0, 9.0]"
3545n,0.12581000123144664,0.37706964900642426,"[0.0, 1.0, 0.0]","[0.15, 0.77, 0.08]","[0.0, 2.0, 0.0]","[15.0, 77.0, 8.0]"
105179c,0.3727973958394036,1.4942521805362468,"[0.5, 0.5, 0.0]","[0.07, 0.45, 0.48]","[1.0, 1.0, 0.0]","[7.0, 45.0, 48.0]"
96946n,0.14406499878168014,0.43440282407254993,"[1.0, 0.0, 0.0]","[0.74, 0.21, 0.05]","[1.0, 0.0, 0.0]","[74.0, 21.0, 5.0]"
13133n,0.3112781244591328,0.9999999999259794,"[1.0, 0.0, 0.0]","[0.5, 0.47, 0.03]","[1.0, 0.0, 0.0]","[50.0, 47.0, 3.0]"
117892n,0.3437754167980627,1.1202942336781645,"[1.0, 0.0, 0.0]","[0.46, 0.54, 0.0]","[1.0, 0.0, 0.0]","[46.0, 54.0, 0.0]"
50480n,0.18867488947488256,0.5777669992435231,"[1.0, 0.0, 0.0]","[0.67, 0.29, 0.04]","[1.0, 0.0, 0.0]","[67.0, 29.0, 4.0]"
75572n,0.31925145895127804,1.0291463455841796,"[1.0, 0.0, 0.0]","[0.49, 0.43, 0.08]","[2.0, 0.0, 0.0]","[49.0, 43.0, 8.0]"
104805e,0.7249070885783732,3.05889368896944,"[1.0, 0.0, 0.0]","[0.12, 0.72, 0.16]","[1.0, 0.0, 0.0]","[12.0, 72.0, 16.0]"
53499c,0.09182972274434152,0.3383437910840242,"[0.5, 0.0, 0.5]","[0.23, 0.09, 0.68]","[1.0, 0.0, 1.0]","[23.0, 9.0, 68.0]"
52171c,0.7942888437190896,3.643856189685947,"[0.0, 1.0, 0.0]","[0.84, 0.08, 0.08]","[0.0, 2.0, 0.0]","[84.0, 8.0, 8.0]"
32754e,0.10803154614560004,0.3219280948157152,"[1.0, 0.0, 0.0]","[0.8, 0.18, 0.02]","[1.0, 0.0, 0.0]","[80.0, 18.0, 2.0]"
121360c,0.9595312960977062,6.643856189560849,"[1.0, 0.0, 0.0]","[0.01, 0.52, 0.47]","[1.0, 0.0, 0.0]","[1.0, 52.0, 47.0]"
77116e,0.369267011351765,1.2175914350328803,"[1.0, 0.0, 0.0]","[0.43, 0.57, 0.0]","[1.0, 0.0, 0.0]","[43.0, 57.0, 0.0]"
75259c,0.4330398630967479,1.4739311882552413,"[1.0, 0.0, 0.0]","[0.36, 0.47, 0.17]","[1.0, 0.0, 0.0]","[36.0, 47.0, 17.0]"
79141n,0.13184072559510326,0.3959286762932755,"[1.0, 0.0, 0.0]","[0.76, 0.24, 0.0]","[4.0, 0.0, 0.0]","[76.0, 24.0, 0.0]"
99708e,0.07939139176829679,0.23446525356675724,"[1.0, 0.0, 0.0]","[0.85, 0.14, 0.01]","[1.0, 0.0, 0.0]","[85.0, 14.0, 1.0]"
93955n,0.15026064197280187,0.4540316308234891,"[1.0, 0.0, 0.0]","[0.73, 0.26, 0.01]","[1.0, 0.0, 0.0]","[73.0, 26.0, 1.0]"
23751c,0.25279215936457805,1.0514377513371793,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.16, 0.65, 0.19]","[2.0, 1.0, 0.0]","[16.0, 65.0, 19.0]"
42983e,0.15651340636279054,0.4739311882942989,"[1.0, 0.0, 0.0]","[0.72, 0.28, 0.0]","[1.0, 0.0, 0.0]","[72.0, 28.0, 0.0]"
22235n,0.514957783975427,1.836501267640421,"[1.0, 0.0, 0.0]","[0.28, 0.67, 0.05]","[1.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
24126n,0.12581000123144667,0.3770696490420269,"[1.0, 0.0, 0.0]","[0.77, 0.23, 0.0]","[1.0, 0.0, 0.0]","[77.0, 23.0, 0.0]"
21834e,0.25075579241444684,0.7858751945732075,"[1.0, 0.0, 0.0]","[0.58, 0.38, 0.04]","[1.0, 0.0, 0.0]","[58.0, 38.0, 4.0]"
117576e,0.17562590881738496,0.5353317329236122,"[1.0, 0.0, 0.0]","[0.69, 0.28, 0.03]","[1.0, 0.0, 0.0]","[69.0, 28.0, 3.0]"
123891c,0.39927089463280985,1.5109416257485544,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.04, 0.56, 0.4]","[1.0, 0.0, 2.0]","[4.0, 56.0, 40.0]"
31113e,0.20211758203485444,0.7094449123479478,"[0.0, 0.5, 0.5]","[0.28, 0.55, 0.17]","[0.0, 1.0, 1.0]","[28.0, 55.0, 17.0]"
21810n,0.3437754167980627,1.1202942336418145,"[1.0, 0.0, 0.0]","[0.46, 0.43, 0.11]","[1.0, 0.0, 0.0]","[46.0, 43.0, 11.0]"
79507e,0.0025897193397661712,0.010101904535676373,"[0.8, 0.2, 0.0]","[0.75, 0.25, 0.0]","[4.0, 1.0, 0.0]","[75.0, 25.0, 0.0]"
73191n,0.2294148959617761,0.7131188521377816,"[1.0, 0.0, 0.0]","[0.61, 0.34, 0.05]","[1.0, 0.0, 0.0]","[61.0, 34.0, 5.0]"
114458e,0.182118825778319,0.5563933484513813,"[1.0, 0.0, 0.0]","[0.68, 0.29, 0.03]","[1.0, 0.0, 0.0]","[68.0, 29.0, 3.0]"
44747n,0.9021547608988222,5.058893688934627,"[1.0, 0.0, 0.0]","[0.03, 0.69, 0.28]","[1.0, 0.0, 0.0]","[3.0, 69.0, 28.0]"
145047e,0.45251702029321256,1.5563933484506804,"[1.0, 0.0, 0.0]","[0.34, 0.65, 0.01]","[1.0, 0.0, 0.0]","[34.0, 65.0, 1.0]"
98944c,0.7249070885783732,3.058893688968784,"[1.0, 0.0, 0.0]","[0.12, 0.55, 0.33]","[2.0, 0.0, 0.0]","[12.0, 55.0, 33.0]"
19803e,0.05189916032131562,0.1520030933746032,"[1.0, 0.0, 0.0]","[0.9, 0.08, 0.02]","[2.0, 0.0, 0.0]","[90.0, 8.0, 2.0]"
7856c,0.14952956789253788,0.588492642083416,"[0.2, 0.2, 0.6]","[0.08, 0.64, 0.28]","[1.0, 1.0, 3.0]","[8.0, 64.0, 28.0]"
144408n,0.40491748202266303,1.3584539708354602,"[0.0, 1.0, 0.0]","[0.2, 0.39, 0.41]","[0.0, 1.0, 0.0]","[20.0, 39.0, 41.0]"
47798n,0.632686871175469,19.849819203183355,"[0.5, 0.0, 0.5]","[0.0, 0.72, 0.28]","[2.0, 0.0, 2.0]","[0.0, 72.0, 28.0]"
46059c,0.27685563635108884,1.1496331598206728,"[0.0, 0.6, 0.4]","[0.27, 0.12, 0.61]","[0.0, 3.0, 2.0]","[27.0, 12.0, 61.0]"
101245n,0.13792538097002996,0.4150374992077545,"[1.0, 0.0, 0.0]","[0.75, 0.24, 0.01]","[1.0, 0.0, 0.0]","[75.0, 24.0, 1.0]"
17179n,0.21555782509150792,0.6665762662361991,"[1.0, 0.0, 0.0]","[0.63, 0.37, 0.0]","[1.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
134655c,0.12581000123144664,0.3770696490064243,"[0.0, 0.0, 1.0]","[0.08, 0.15, 0.77]","[0.0, 0.0, 2.0]","[8.0, 15.0, 77.0]"
37407n,0.440406109581574,19.26485670246342,"[0.5, 0.5, 0.0]","[0.0, 0.63, 0.37]","[1.0, 1.0, 0.0]","[0.0, 63.0, 37.0]"
2870n,0.14406499878168014,0.434402824107783,"[1.0, 0.0, 0.0]","[0.74, 0.26, 0.0]","[1.0, 0.0, 0.0]","[74.0, 26.0, 0.0]"
80517e,0.20198180736881213,0.6214883766730913,"[1.0, 0.0, 0.0]","[0.65, 0.32, 0.03]","[1.0, 0.0, 0.0]","[65.0, 32.0, 3.0]"
111680e,0.04653012540362909,0.13606154950577617,"[1.0, 0.0, 0.0]","[0.91, 0.07, 0.02]","[1.0, 0.0, 0.0]","[91.0, 7.0, 2.0]"
48553c,0.5294275937103547,2.8491081489618906,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.03, 0.53, 0.44]","[2.0, 0.0, 1.0]","[3.0, 53.0, 44.0]"
130869n,0.9289911704818995,5.643856189632579,"[0.0, 0.0, 1.0]","[0.77, 0.21, 0.02]","[0.0, 0.0, 1.0]","[77.0, 21.0, 2.0]"
142729c,0.15897680449265714,0.6994845652865658,"[0.0, 0.5, 0.5]","[0.09, 0.12, 0.79]","[0.0, 1.0, 1.0]","[9.0, 12.0, 79.0]"
103364n,0.13792538097002996,0.4150374992077545,"[1.0, 0.0, 0.0]","[0.75, 0.24, 0.01]","[1.0, 0.0, 0.0]","[75.0, 24.0, 1.0]"
88050c,0.2141752393243057,1.0319545131353889,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.21, 0.03, 0.76]","[0.0, 1.0, 2.0]","[21.0, 3.0, 76.0]"
112547n,0.31925145895127793,1.0291463455850511,"[1.0, 0.0, 0.0]","[0.49, 0.47, 0.04]","[1.0, 0.0, 0.0]","[49.0, 47.0, 4.0]"
129464c,0.020294448000613266,0.05889368901834688,"[0.5, 0.5, 0.0]","[0.48, 0.48, 0.04]","[1.0, 1.0, 0.0]","[48.0, 48.0, 4.0]"
60732n,0.35092846673630546,2.079214681234161,"[0.5, 0.0, 0.5]","[0.7, 0.28, 0.02]","[1.0, 0.0, 1.0]","[70.0, 28.0, 2.0]"
56895c,0.3305946721771481,1.0792146812621823,"[0.0, 0.5, 0.5]","[0.52, 0.2, 0.28]","[0.0, 1.0, 1.0]","[52.0, 20.0, 28.0]"
70047c,0.07044025807543085,0.3258229462482447,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.33, 0.57, 0.1]","[0.0, 0.0, 0.0]","[33.0, 57.0, 10.0]"
136097n,0.2294148959617761,0.7131188521369243,"[1.0, 0.0, 0.0]","[0.61, 0.28, 0.11]","[1.0, 0.0, 0.0]","[61.0, 28.0, 11.0]"
136360e,0.07380424507879536,0.21759143500247072,"[1.0, 0.0, 0.0]","[0.86, 0.13, 0.01]","[1.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
139635n,0.12581000123144664,0.3770696490070833,"[1.0, 0.0, 0.0]","[0.77, 0.19, 0.04]","[3.0, 0.0, 0.0]","[77.0, 19.0, 4.0]"
120149c,0.10789668869758276,0.47959999676518283,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.22, 0.09, 0.69]","[1.0, 1.0, 1.0]","[22.0, 9.0, 69.0]"
14280n,0.20873545110053363,0.6438561897006267,"[0.0, 1.0, 0.0]","[0.06, 0.64, 0.3]","[0.0, 1.0, 0.0]","[6.0, 64.0, 30.0]"
11297c,0.28887048500802515,12.63336899638429,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.24, 0.76]","[1.0, 0.0, 2.0]","[0.0, 24.0, 76.0]"
121422c,0.15651340636279054,0.47393118825830205,"[0.0, 1.0, 0.0]","[0.12, 0.72, 0.16]","[0.0, 2.0, 0.0]","[12.0, 72.0, 16.0]"
133005n,0.7942888437190891,3.6438561896842985,"[1.0, 0.0, 0.0]","[0.08, 0.49, 0.43]","[2.0, 0.0, 0.0]","[8.0, 49.0, 43.0]"
54811c,0.2294148959617761,0.713118852136644,"[0.0, 1.0, 0.0]","[0.17, 0.61, 0.22]","[0.0, 1.0, 0.0]","[17.0, 61.0, 22.0]"
85428e,0.11983220668354519,0.35845397083981945,"[1.0, 0.0, 0.0]","[0.78, 0.18, 0.04]","[1.0, 0.0, 0.0]","[78.0, 18.0, 4.0]"
58557e,0.12581000123144664,0.37706964900652384,"[1.0, 0.0, 0.0]","[0.77, 0.16, 0.07]","[1.0, 0.0, 0.0]","[77.0, 16.0, 7.0]"
100136e,0.4994222648688754,3.6964060751763106,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.68, 0.31, 0.01]","[2.0, 0.0, 4.0]","[68.0, 31.0, 1.0]"
46650n,0.27621885820680836,1.0792146812604768,"[0.0, 0.5, 0.5]","[0.34, 0.56, 0.1]","[0.0, 1.0, 1.0]","[34.0, 56.0, 10.0]"
13760n,0.44270209484342055,1.5145731727546163,"[1.0, 0.0, 0.0]","[0.35, 0.62, 0.03]","[1.0, 0.0, 0.0]","[35.0, 62.0, 3.0]"
15771c,0.7090555628019526,2.943416471550776,"[0.0, 1.0, 0.0]","[0.11, 0.13, 0.76]","[0.0, 1.0, 0.0]","[11.0, 13.0, 76.0]"
139409e,0.11983220668354519,0.3584539708415971,"[1.0, 0.0, 0.0]","[0.78, 0.21, 0.01]","[1.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
102857n,0.23645279766002797,0.736965594092092,"[1.0, 0.0, 0.0]","[0.6, 0.35, 0.05]","[1.0, 0.0, 0.0]","[60.0, 35.0, 5.0]"
89995c,0.16839079544030472,0.6326722832215628,"[0.5, 0.0, 0.5]","[0.65, 0.19, 0.16]","[1.0, 0.0, 1.0]","[65.0, 19.0, 16.0]"
30894n,0.3606570499491029,1.1844245710635828,"[1.0, 0.0, 0.0]","[0.44, 0.54, 0.02]","[1.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
99791n,0.26537374235093775,0.8365012676417305,"[1.0, 0.0, 0.0]","[0.56, 0.31, 0.13]","[1.0, 0.0, 0.0]","[56.0, 31.0, 13.0]"
104412e,0.06276448651079408,0.18442457110061097,"[1.0, 0.0, 0.0]","[0.88, 0.0, 0.12]","[2.0, 0.0, 0.0]","[88.0, 0.0, 12.0]"
101253c,0.1330518022242719,0.42276281542413147,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.22, 0.16, 0.62]","[0.0, 1.0, 2.0]","[22.0, 16.0, 62.0]"
30894c,0.8776994414539943,4.643856189667383,"[1.0, 0.0, 0.0]","[0.04, 0.67, 0.29]","[1.0, 0.0, 0.0]","[4.0, 67.0, 29.0]"
61818n,0.4835060541468506,1.9828921422820167,"[0.0, 0.5, 0.5]","[0.63, 0.32, 0.05]","[0.0, 1.0, 1.0]","[63.0, 32.0, 5.0]"
16086n,0.06475779556937873,0.264300479794609,"[0.25, 0.25, 0.5]","[0.1, 0.52, 0.38]","[1.0, 1.0, 2.0]","[10.0, 52.0, 38.0]"
22938e,0.19529542625770435,0.5994620703431499,"[1.0, 0.0, 0.0]","[0.66, 0.31, 0.03]","[1.0, 0.0, 0.0]","[66.0, 31.0, 3.0]"
58357c,0.8776994414539943,4.643856189667736,"[1.0, 0.0, 0.0]","[0.04, 0.76, 0.2]","[1.0, 0.0, 0.0]","[4.0, 76.0, 20.0]"
96956c,0.8135006794347649,3.836501267624699,"[1.0, 0.0, 0.0]","[0.07, 0.7, 0.23]","[1.0, 0.0, 0.0]","[7.0, 70.0, 23.0]"
13765c,0.08184623017637366,0.38188971990544407,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.6, 0.31]","[1.0, 1.0, 1.0]","[9.0, 60.0, 31.0]"
23751e,0.07939139176829679,0.23446525356586415,"[1.0, 0.0, 0.0]","[0.85, 0.13, 0.02]","[3.0, 0.0, 0.0]","[85.0, 13.0, 2.0]"
21957n,0.16919485510105411,0.5145731727560464,"[0.0, 1.0, 0.0]","[0.24, 0.7, 0.06]","[0.0, 2.0, 0.0]","[24.0, 70.0, 6.0]"
66225n,0.5040937594328614,1.7858751945686924,"[1.0, 0.0, 0.0]","[0.29, 0.4, 0.31]","[1.0, 0.0, 0.0]","[29.0, 40.0, 31.0]"
86429n,0.12581000123144664,0.3770696490074243,"[0.0, 1.0, 0.0]","[0.03, 0.77, 0.2]","[0.0, 1.0, 0.0]","[3.0, 77.0, 20.0]"
123703e,0.25091327000548286,0.7867334309025299,"[0.5, 0.5, 0.0]","[0.3, 0.28, 0.42]","[1.0, 1.0, 0.0]","[30.0, 28.0, 42.0]"
98445c,0.623402932006151,2.6001247690958404,"[0.5, 0.0, 0.5]","[0.04, 0.79, 0.17]","[1.0, 0.0, 1.0]","[4.0, 79.0, 17.0]"
1073c,0.16641078792799466,0.808867401444479,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.04, 0.83, 0.13]","[1.0, 2.0, 0.0]","[4.0, 83.0, 13.0]"
82510c,0.015935072436702856,0.06387988793898156,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.3, 0.47]","[0.0, 0.0, 0.0]","[23.0, 30.0, 47.0]"
79106e,0.3034009788996592,0.9714308477273318,"[0.0, 1.0, 0.0]","[0.33, 0.51, 0.16]","[0.0, 2.0, 0.0]","[33.0, 51.0, 16.0]"
34094e,0.06276448651079411,0.18442457106751722,"[1.0, 0.0, 0.0]","[0.88, 0.11, 0.01]","[1.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
98561e,0.08502441288198992,0.25153876695872224,"[1.0, 0.0, 0.0]","[0.84, 0.16, 0.0]","[1.0, 0.0, 0.0]","[84.0, 16.0, 0.0]"
90548e,0.15651340636279054,0.4739311882611321,"[1.0, 0.0, 0.0]","[0.72, 0.27, 0.01]","[1.0, 0.0, 0.0]","[72.0, 27.0, 1.0]"
23769n,0.4330398630967479,1.4739311882921027,"[1.0, 0.0, 0.0]","[0.36, 0.64, 0.0]","[1.0, 0.0, 0.0]","[36.0, 64.0, 0.0]"
113193n,0.1756259088173849,0.5353317329582696,"[1.0, 0.0, 0.0]","[0.69, 0.31, 0.0]","[1.0, 0.0, 0.0]","[69.0, 31.0, 0.0]"
46003n,0.1756259088173849,0.5353317329250976,"[1.0, 0.0, 0.0]","[0.69, 0.3, 0.01]","[2.0, 0.0, 0.0]","[69.0, 30.0, 1.0]"
138530e,0.014983067181589212,0.06272462941228357,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.36, 0.21]","[0.0, 0.0, 0.0]","[43.0, 36.0, 21.0]"
135021n,0.23709745562603218,0.8713205466643349,"[0.0, 0.3333333333333333, 0.6666666666666666]","[0.28, 0.5, 0.22]","[0.0, 1.0, 2.0]","[28.0, 50.0, 22.0]"
100768n,0.07939139176829679,0.234465253599877,"[1.0, 0.0, 0.0]","[0.85, 0.15, 0.0]","[1.0, 0.0, 0.0]","[85.0, 15.0, 0.0]"
82415n,0.39581560200335836,1.3219280948103744,"[1.0, 0.0, 0.0]","[0.4, 0.22, 0.38]","[2.0, 0.0, 0.0]","[40.0, 22.0, 38.0]"
51353c,0.6787881102649856,2.7369655940836646,"[1.0, 0.0, 0.0]","[0.15, 0.29, 0.56]","[1.0, 0.0, 0.0]","[15.0, 29.0, 56.0]"
133243e,0.46058946624157066,1.6216591300530725,"[0.5, 0.0, 0.5]","[0.22, 0.66, 0.12]","[1.0, 0.0, 1.0]","[22.0, 66.0, 12.0]"
49611e,0.9021547608988222,5.05889368893435,"[0.0, 0.0, 1.0]","[0.45, 0.52, 0.03]","[0.0, 0.0, 1.0]","[45.0, 52.0, 3.0]"
83657c,0.35969334819103355,1.6054483912010655,"[0.5, 0.5, 0.0]","[0.05, 0.54, 0.41]","[1.0, 1.0, 0.0]","[5.0, 54.0, 41.0]"
32754n,0.20873545110053363,0.6438561897000153,"[1.0, 0.0, 0.0]","[0.64, 0.25, 0.11]","[3.0, 0.0, 0.0]","[64.0, 25.0, 11.0]"
132525n,1.0,39.863137138613176,"[1.0, 0.0, 0.0]","[0.0, 0.88, 0.12]","[1.0, 0.0, 0.0]","[0.0, 88.0, 12.0]"
136752n,0.28032208413642484,0.8889686875374665,"[0.0, 1.0, 0.0]","[0.43, 0.54, 0.03]","[0.0, 1.0, 0.0]","[43.0, 54.0, 3.0]"
13387e,0.16919485510105411,0.514573172757409,"[1.0, 0.0, 0.0]","[0.7, 0.28, 0.02]","[1.0, 0.0, 0.0]","[70.0, 28.0, 2.0]"
53866e,0.14406499878168014,0.4344028240728048,"[1.0, 0.0, 0.0]","[0.74, 0.22, 0.04]","[1.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
