id,round,labels,llm_ranks,chaosnli_ranks,kendall_tau
53468n,round_1,"e,n,c","[2, 1, 1]","[3, 1, 2]",0.816496580927726
53499c,round_1,"e,n,c","[2, 1, 1]","[2, 3, 1]",0.0
53619c,round_1,"e,n,c","[2, 1, 1]","[2, 3, 1]",0.0
53866e,round_1,"e,n,c","[3, 1, 2]","[2, 1, 3]",0.33333333333333337
54327n,round_1,"e,n,c","[2, 1, 2]","[3, 1, 2]",0.816496580927726
54383c,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
54458n,round_1,"e,n,c","[2, 1, 1]","[1, 2, 2]",-0.9999999999999999
54811c,round_1,"e,n,c","[2, 1, 1]","[3, 1, 2]",0.816496580927726
55572n,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
55888c,round_1,"e,n,c","[2, 1, 1]","[3, 2, 1]",0.816496580927726
56124n,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
56163c,round_1,"e,n,c","[3, 1, 2]","[2, 1, 2]",0.816496580927726
56582n,round_1,"e,n,c","[1, 1, 1]","[1, 2, 3]",
56743e,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
56895c,round_1,"e,n,c","[2, 1, 3]","[3, 2, 1]",-0.33333333333333337
57454c,round_1,"e,n,c","[3, 1, 2]","[2, 1, 2]",0.816496580927726
57454e,round_1,"e,n,c","[2, 1, 2]","[2, 1, 1]",0.49999999999999994
58016c,round_1,"e,n,c","[2, 1, 1]","[3, 1, 2]",0.816496580927726
58357c,round_1,"e,n,c","[2, 1, 2]","[2, 1, 2]",0.9999999999999999
58557e,round_1,"e,n,c","[1, 1, 2]","[2, 1, 1]",-0.49999999999999994
58954c,round_1,"e,n,c","[3, 1, 2]","[2, 1, 1]",0.816496580927726
59208n,round_1,"e,n,c","[2, 1, 2]","[1, 1, 2]",0.49999999999999994
59934n,round_1,"e,n,c","[3, 1, 2]","[2, 1, 3]",0.33333333333333337
60732n,round_1,"e,n,c","[3, 2, 1]","[1, 1, 2]",-0.816496580927726
6105e,round_1,"e,n,c","[1, 1, 2]","[1, 3, 2]",0.0
61216c,round_1,"e,n,c","[2, 1, 1]","[2, 2, 1]",0.49999999999999994
61429c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
61818n,round_1,"e,n,c","[1, 1, 1]","[2, 1, 3]",
62238e,round_1,"e,n,c","[2, 1, 1]","[2, 1, 3]",0.0
62273n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 3]",0.816496580927726
63013n,round_1,"e,n,c","[1, 2, 2]","[2, 1, 2]",-0.49999999999999994
63218n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
63469c,round_1,"e,n,c","[3, 1, 2]","[2, 1, 1]",0.816496580927726
6386n,round_1,"e,n,c","[3, 1, 2]","[1, 2, 3]",-0.33333333333333337
64123c,round_1,"e,n,c","[2, 1, 1]","[3, 1, 2]",0.816496580927726
65066n,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
65130n,round_1,"e,n,c","[2, 1, 2]","[1, 1, 2]",0.49999999999999994
65199n,round_1,"e,n,c","[1, 1, 1]","[2, 1, 2]",
65353n,round_1,"e,n,c","[1, 1, 2]","[1, 2, 2]",0.49999999999999994
65650e,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
65879c,round_1,"e,n,c","[3, 1, 2]","[2, 2, 1]",0.0
66185c,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
66225n,round_1,"e,n,c","[2, 2, 1]","[2, 1, 2]",-0.49999999999999994
66689c,round_1,"e,n,c","[2, 1, 1]","[3, 2, 1]",0.816496580927726
66858n,round_1,"e,n,c","[2, 1, 3]","[1, 1, 2]",0.816496580927726
67571c,round_1,"e,n,c","[3, 2, 1]","[3, 1, 2]",0.33333333333333337
67610c,round_1,"e,n,c","[1, 1, 1]","[2, 1, 1]",
67836n,round_1,"e,n,c","[1, 1, 1]","[2, 1, 2]",
68946c,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
69815n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
69975n,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
70047c,round_1,"e,n,c","[2, 2, 1]","[2, 1, 3]",-0.816496580927726
70590c,round_1,"e,n,c","[3, 2, 1]","[3, 1, 2]",0.33333333333333337
70711c,round_1,"e,n,c","[1, 1, 2]","[3, 2, 1]",-0.816496580927726
71251n,round_1,"e,n,c","[1, 2, 2]","[2, 1, 3]",0.0
72721e,round_1,"e,n,c","[1, 2, 1]","[2, 2, 1]",0.49999999999999994
72740c,round_1,"e,n,c","[2, 1, 1]","[2, 2, 1]",0.49999999999999994
72870c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
72870n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
72875e,round_1,"e,n,c","[2, 2, 1]","[1, 3, 2]",0.0
73191n,round_1,"e,n,c","[1, 1, 2]","[2, 1, 2]",0.49999999999999994
73260n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 2]",0.9999999999999999
73444n,round_1,"e,n,c","[3, 1, 2]","[1, 1, 2]",0.0
73518n,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
73840n,round_1,"e,n,c","[2, 2, 1]","[2, 1, 3]",-0.816496580927726
74377e,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
7449e,round_1,"e,n,c","[2, 1, 1]","[2, 1, 3]",0.0
74509n,round_1,"e,n,c","[3, 1, 2]","[1, 2, 2]",-0.816496580927726
74534n,round_1,"e,n,c","[1, 1, 1]","[3, 1, 2]",
74768e,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
75259c,round_1,"e,n,c","[2, 1, 1]","[1, 3, 2]",-0.816496580927726
75572n,round_1,"e,n,c","[2, 1, 1]","[1, 1, 2]",-0.49999999999999994
76020e,round_1,"e,n,c","[2, 1, 1]","[2, 3, 1]",0.0
76037n,round_1,"e,n,c","[1, 1, 2]","[3, 1, 2]",0.0
76219n,round_1,"e,n,c","[1, 1, 2]","[1, 2, 3]",0.816496580927726
76947n,round_1,"e,n,c","[2, 2, 1]","[2, 1, 3]",-0.816496580927726
76957c,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
77025c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
77116e,round_1,"e,n,c","[2, 1, 1]","[1, 2, 3]",-0.816496580927726
77299n,round_1,"e,n,c","[3, 1, 2]","[2, 1, 3]",0.33333333333333337
77590c,round_1,"e,n,c","[2, 1, 2]","[2, 1, 2]",0.9999999999999999
77654e,round_1,"e,n,c","[1, 1, 2]","[2, 1, 2]",0.49999999999999994
77875e,round_1,"e,n,c","[2, 1, 3]","[2, 1, 2]",0.816496580927726
77893n,round_1,"e,n,c","[2, 1, 1]","[1, 2, 2]",-0.9999999999999999
78105e,round_1,"e,n,c","[1, 1, 2]","[1, 2, 2]",0.49999999999999994
7856c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
79013n,round_1,"e,n,c","[1, 1, 1]","[2, 2, 1]",
79106e,round_1,"e,n,c","[2, 1, 1]","[1, 2, 2]",-0.9999999999999999
79141n,round_1,"e,n,c","[1, 1, 2]","[1, 2, 3]",0.816496580927726
79507e,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
80109n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 1]",0.9999999999999999
80517e,round_1,"e,n,c","[1, 1, 1]","[2, 1, 3]",
80630e,round_1,"e,n,c","[3, 2, 1]","[1, 2, 2]",-0.816496580927726
80808n,round_1,"e,n,c","[2, 1, 1]","[1, 2, 3]",-0.816496580927726
80930n,round_1,"e,n,c","[1, 1, 1]","[2, 1, 3]",
81356e,round_1,"e,n,c","[1, 1, 2]","[1, 2, 1]",-0.49999999999999994
81579e,round_1,"e,n,c","[1, 2, 1]","[2, 1, 2]",-0.9999999999999999
81842c,round_1,"e,n,c","[2, 1, 2]","[2, 1, 2]",0.9999999999999999
82156e,round_1,"e,n,c","[3, 1, 2]","[2, 1, 2]",0.816496580927726
82174e,round_1,"e,n,c","[2, 1, 2]","[1, 2, 3]",0.0
8219n,round_1,"e,n,c","[3, 1, 2]","[2, 1, 3]",0.33333333333333337
82230e,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
82415n,round_1,"e,n,c","[2, 1, 1]","[1, 1, 2]",-0.49999999999999994
82510c,round_1,"e,n,c","[2, 1, 2]","[3, 2, 1]",0.0
82510e,round_1,"e,n,c","[2, 1, 1]","[1, 2, 2]",-0.9999999999999999
82528c,round_1,"e,n,c","[3, 1, 2]","[1, 1, 2]",0.0
8257n,round_1,"e,n,c","[3, 2, 1]","[1, 2, 2]",-0.816496580927726
82700c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
82830n,round_1,"e,n,c","[2, 1, 1]","[1, 1, 2]",-0.49999999999999994
83247e,round_1,"e,n,c","[1, 2, 2]","[1, 1, 2]",0.49999999999999994
83248c,round_1,"e,n,c","[3, 1, 2]","[3, 2, 1]",0.33333333333333337
83657c,round_1,"e,n,c","[2, 1, 1]","[3, 1, 2]",0.816496580927726
83722e,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
837n,round_1,"e,n,c","[1, 1, 2]","[1, 2, 1]",-0.49999999999999994
83900e,round_1,"e,n,c","[3, 2, 1]","[1, 2, 2]",-0.816496580927726
84055n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
84781c,round_1,"e,n,c","[3, 2, 1]","[3, 1, 2]",0.33333333333333337
84781e,round_1,"e,n,c","[1, 2, 2]","[2, 1, 1]",-0.9999999999999999
8487n,round_1,"e,n,c","[1, 2, 3]","[1, 2, 3]",1.0
85279n,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
85428e,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
8545c,round_1,"e,n,c","[2, 1, 1]","[3, 2, 1]",0.816496580927726
86331e,round_1,"e,n,c","[1, 2, 3]","[1, 2, 2]",0.816496580927726
86429n,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
87332c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 3]",-0.33333333333333337
88050c,round_1,"e,n,c","[3, 1, 2]","[2, 2, 1]",0.0
88188e,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
88605e,round_1,"e,n,c","[1, 1, 1]","[1, 2, 2]",
88605n,round_1,"e,n,c","[1, 1, 1]","[1, 2, 3]",
88646c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 1]",0.816496580927726
89995c,round_1,"e,n,c","[2, 1, 1]","[1, 1, 2]",-0.49999999999999994
90548e,round_1,"e,n,c","[2, 1, 1]","[1, 2, 2]",-0.9999999999999999
91106n,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
91601n,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
91650n,round_1,"e,n,c","[1, 1, 2]","[1, 2, 2]",0.49999999999999994
91709c,round_1,"e,n,c","[3, 1, 2]","[3, 2, 1]",0.33333333333333337
91797c,round_1,"e,n,c","[2, 1, 1]","[3, 2, 1]",0.816496580927726
917c,round_1,"e,n,c","[2, 1, 2]","[3, 2, 1]",0.0
91913n,round_1,"e,n,c","[2, 1, 3]","[3, 1, 2]",0.33333333333333337
92062c,round_1,"e,n,c","[3, 1, 2]","[2, 1, 1]",0.816496580927726
92774n,round_1,"e,n,c","[3, 1, 2]","[2, 1, 1]",0.816496580927726
93236c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 1]",0.9999999999999999
93357c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 2]",0.0
9393n,round_1,"e,n,c","[3, 1, 2]","[3, 1, 2]",1.0
93955n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 3]",0.816496580927726
94674c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
95186n,round_1,"e,n,c","[1, 2, 2]","[2, 1, 2]",-0.49999999999999994
9557e,round_1,"e,n,c","[3, 1, 2]","[2, 3, 1]",-0.33333333333333337
95883e,round_1,"e,n,c","[3, 1, 2]","[2, 2, 1]",0.0
96516e,round_1,"e,n,c","[2, 1, 1]","[2, 1, 3]",0.0
96583n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 2]",0.9999999999999999
96946n,round_1,"e,n,c","[3, 2, 1]","[1, 2, 3]",-1.0
96956c,round_1,"e,n,c","[2, 1, 3]","[3, 2, 1]",-0.33333333333333337
97011c,round_1,"e,n,c","[3, 1, 2]","[1, 2, 2]",-0.816496580927726
97520e,round_1,"e,n,c","[1, 1, 2]","[1, 1, 2]",0.9999999999999999
97569e,round_1,"e,n,c","[2, 1, 3]","[1, 2, 2]",0.0
97926c,round_1,"e,n,c","[2, 1, 2]","[2, 2, 1]",-0.49999999999999994
97926n,round_1,"e,n,c","[3, 1, 2]","[2, 1, 3]",0.33333333333333337
98445c,round_1,"e,n,c","[3, 2, 1]","[2, 1, 1]",0.816496580927726
98487c,round_1,"e,n,c","[2, 1, 1]","[2, 1, 2]",0.49999999999999994
98561e,round_1,"e,n,c","[2, 1, 3]","[1, 2, 2]",0.0
98621n,round_1,"e,n,c","[3, 2, 1]","[3, 1, 2]",0.33333333333333337
98710n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 3]",0.816496580927726
98739n,round_1,"e,n,c","[2, 1, 3]","[1, 2, 3]",0.33333333333333337
98844n,round_1,"e,n,c","[2, 1, 2]","[1, 2, 1]",-0.9999999999999999
98944c,round_1,"e,n,c","[1, 1, 2]","[2, 1, 2]",0.49999999999999994
99708e,round_1,"e,n,c","[1, 2, 3]","[1, 2, 3]",1.0
99791n,round_1,"e,n,c","[2, 1, 2]","[2, 1, 3]",0.816496580927726
