uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
127410n,0.09536291612333754,0.3527151616454648,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.12, 0.11, 0.77]","[5.0, 0.0, 10.0]","[12, 11, 77]"
123751n,0.2185857315542781,1.0485847915916164,"[0.2727272727272727, 0.2727272727272727, 0.45454545454545453]","[0.78, 0.15, 0.07]","[6.0, 6.0, 10.0]","[78, 15, 7]"
76037n,0.03316274484355936,0.15079192479483794,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.11, 0.49, 0.4]","[3.0, 4.0, 4.0]","[11, 49, 40]"
7449e,0.09583536753230765,0.5074898488921524,"[0.4, 0.3333333333333333, 0.26666666666666666]","[0.68, 0.28, 0.04]","[6.0, 5.0, 4.0]","[68, 28, 4]"
65879c,0.23403012246424496,1.186413551106416,"[0.09090909090909091, 0.5454545454545454, 0.36363636363636365]","[0.03, 0.08, 0.89]","[1.0, 6.0, 4.0]","[3, 8, 89]"
48454c,0.04246210422540481,0.1844481931108387,"[0.25, 0.375, 0.375]","[0.4, 0.43, 0.17]","[2.0, 3.0, 3.0]","[40, 43, 17]"
51353c,0.0031770805139332992,0.012607849560318976,"[0.125, 0.25, 0.625]","[0.15, 0.29, 0.56]","[2.0, 4.0, 10.0]","[15, 29, 56]"
3476n,0.24322163160322605,0.9243536624093689,"[0.5833333333333334, 0.08333333333333333, 0.3333333333333333]","[0.31, 0.6, 0.09]","[7.0, 1.0, 4.0]","[31, 60, 9]"
143789n,0.10812213831043709,0.5414771771223179,"[0.5454545454545454, 0.18181818181818182, 0.2727272727272727]","[0.88, 0.07, 0.05]","[6.0, 2.0, 3.0]","[88, 7, 5]"
122645n,0.13858237548486826,0.6328416379866361,"[0.21428571428571427, 0.2857142857142857, 0.5]","[0.21, 0.66, 0.13]","[3.0, 4.0, 7.0]","[21, 66, 13]"
52761e,0.04545317654818398,0.2453452690814856,"[0.45454545454545453, 0.45454545454545453, 0.09090909090909091]","[0.65, 0.34, 0.01]","[5.0, 5.0, 1.0]","[65, 34, 1]"
112547n,0.1473705848729358,0.8800254444388214,"[0.3333333333333333, 0.2777777777777778, 0.3888888888888889]","[0.49, 0.47, 0.04]","[6.0, 5.0, 7.0]","[49, 47, 4]"
90548e,0.24664483345190194,2.0000797986648022,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]","[0.72, 0.27, 0.01]","[3.0, 2.0, 4.0]","[72, 27, 1]"
113039e,0.02948469769133545,0.11766829312446274,"[0.46153846153846156, 0.23076923076923078, 0.3076923076923077]","[0.42, 0.4, 0.18]","[6.0, 3.0, 4.0]","[42, 40, 18]"
19803e,0.2027068053612243,1.0305728554720734,"[0.4166666666666667, 0.5, 0.08333333333333333]","[0.9, 0.08, 0.02]","[5.0, 6.0, 1.0]","[90, 8, 2]"
109278n,0.032426985493156577,0.13949218222869197,"[0.2727272727272727, 0.5454545454545454, 0.18181818181818182]","[0.13, 0.74, 0.13]","[3.0, 6.0, 2.0]","[13, 74, 13]"
36811c,0.15509022827589974,0.8223634671427841,"[0.45454545454545453, 0.18181818181818182, 0.36363636363636365]","[0.07, 0.4, 0.53]","[5.0, 2.0, 4.0]","[7, 40, 53]"
101253c,0.03765270536355695,0.1606285844672499,"[0.42857142857142855, 0.14285714285714285, 0.42857142857142855]","[0.22, 0.16, 0.62]","[3.0, 1.0, 3.0]","[22, 16, 62]"
34776c,0.08194525118957341,0.3344299019391854,"[0.09523809523809523, 0.2857142857142857, 0.6190476190476191]","[0.1, 0.6, 0.3]","[2.0, 6.0, 13.0]","[10, 60, 30]"
14126e,0.04039139489315942,0.1755633103948961,"[0.08333333333333333, 0.5, 0.4166666666666667]","[0.12, 0.68, 0.2]","[1.0, 6.0, 5.0]","[12, 68, 20]"
100136e,0.23267472293476288,1.860863772116227,"[0.47368421052631576, 0.10526315789473684, 0.42105263157894735]","[0.68, 0.31, 0.01]","[9.0, 2.0, 8.0]","[68, 31, 1]"
67836n,0.190250662094056,1.5499301738484483,"[0.375, 0.4375, 0.1875]","[0.01, 0.65, 0.34]","[6.0, 7.0, 3.0]","[1, 65, 34]"
49807n,0.21692567727404916,1.1309236300486052,"[0.3333333333333333, 0.2222222222222222, 0.4444444444444444]","[0.28, 0.67, 0.05]","[3.0, 2.0, 4.0]","[28, 67, 5]"
132539e,0.05553693545820689,0.23200770359945364,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.5, 0.36, 0.14]","[6.0, 2.0, 4.0]","[50, 36, 14]"
96946n,0.038201858001061434,0.17204608810213448,"[0.5384615384615384, 0.3076923076923077, 0.15384615384615385]","[0.74, 0.21, 0.05]","[7.0, 4.0, 2.0]","[74, 21, 5]"
28507n,0.1536216982282624,0.6352263440388302,"[0.5833333333333334, 0.0, 0.4166666666666667]","[0.76, 0.14, 0.1]","[7.0, 0.0, 5.0]","[76, 14, 10]"
47260n,0.3298788894019605,1.879950846059344,"[0.5, 0.25, 0.25]","[0.03, 0.86, 0.11]","[4.0, 2.0, 2.0]","[3, 86, 11]"
135898c,0.14164137558548748,0.6625112130651882,"[0.5, 0.16666666666666666, 0.3333333333333333]","[0.12, 0.44, 0.44]","[6.0, 2.0, 4.0]","[12, 44, 44]"
13133n,0.1047019888272219,0.6285321574281498,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.5, 0.47, 0.03]","[6.0, 4.0, 4.0]","[50, 47, 3]"
81356e,0.566724372776202,2.4572168557310414,"[0.0, 0.8, 0.2]","[0.66, 0.09, 0.25]","[0.0, 4.0, 1.0]","[66, 9, 25]"
68946c,0.1925816987471833,1.3499018765918847,"[0.3125, 0.375, 0.3125]","[0.01, 0.79, 0.2]","[5.0, 6.0, 5.0]","[1, 79, 20]"
138530e,0.07462976435009003,0.31814047621589503,"[0.3333333333333333, 0.16666666666666666, 0.5]","[0.43, 0.36, 0.21]","[4.0, 2.0, 6.0]","[43, 36, 21]"
77590c,0.21244866189336553,0.928430225802789,"[0.3, 0.2, 0.5]","[0.19, 0.7, 0.11]","[3.0, 2.0, 5.0]","[19, 70, 11]"
45605n,0.16003788111506598,1.1021472452802086,"[0.2857142857142857, 0.35714285714285715, 0.35714285714285715]","[0.5, 0.48, 0.02]","[4.0, 5.0, 5.0]","[50, 48, 2]"
17576n,0.0956422408148759,0.41691669915844703,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.27, 0.64, 0.09]","[5.0, 4.0, 4.0]","[27, 64, 9]"
91601n,0.14226629748337813,0.5776162938133451,"[0.0, 0.4, 0.6]","[0.08, 0.71, 0.21]","[0.0, 2.0, 3.0]","[8, 71, 21]"
113193n,0.21160323841591877,13.551310877110327,"[0.45454545454545453, 0.18181818181818182, 0.36363636363636365]","[0.69, 0.31, 0.0]","[5.0, 2.0, 4.0]","[69, 31, 0]"
23642n,0.1624997024457538,0.8771562701575404,"[0.3333333333333333, 0.5, 0.16666666666666666]","[0.04, 0.91, 0.05]","[2.0, 3.0, 1.0]","[4, 91, 5]"
58557e,0.21941811484168017,0.9699648421163417,"[0.3333333333333333, 0.6666666666666666, 0.0]","[0.77, 0.16, 0.07]","[2.0, 4.0, 0.0]","[77, 16, 7]"
119768n,0.13759669228510452,1.0903812472970136,"[0.35294117647058826, 0.35294117647058826, 0.29411764705882354]","[0.49, 0.5, 0.01]","[6.0, 6.0, 5.0]","[49, 50, 1]"
99791n,0.029422044657329897,0.12188642361312077,"[0.375, 0.375, 0.25]","[0.56, 0.31, 0.13]","[3.0, 3.0, 2.0]","[56, 31, 13]"
53866e,0.12116248249927752,0.5558188706381659,"[0.35714285714285715, 0.42857142857142855, 0.21428571428571427]","[0.74, 0.22, 0.04]","[5.0, 6.0, 3.0]","[74, 22, 4]"
102817c,0.011326222598419242,0.046463838383595496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.23, 0.34, 0.43]","[4.0, 4.0, 4.0]","[23, 34, 43]"
49396e,0.12466363341523332,0.6680445842682265,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.72, 0.24, 0.04]","[5.0, 4.0, 4.0]","[72, 24, 4]"
140782c,0.027473998630361995,0.12183493979078533,"[0.21428571428571427, 0.35714285714285715, 0.42857142857142855]","[0.09, 0.33, 0.58]","[3.0, 5.0, 6.0]","[9, 33, 58]"
35700c,0.3089962831069072,2.16812923705719,"[0.42857142857142855, 0.2857142857142857, 0.2857142857142857]","[0.01, 0.14, 0.85]","[3.0, 2.0, 2.0]","[1, 14, 85]"
8219n,0.18330648310754938,1.177844005162727,"[0.2631578947368421, 0.3157894736842105, 0.42105263157894735]","[0.49, 0.48, 0.03]","[5.0, 6.0, 8.0]","[49, 48, 3]"
117576e,0.1796372775188226,1.1375760582324157,"[0.36363636363636365, 0.22727272727272727, 0.4090909090909091]","[0.69, 0.28, 0.03]","[8.0, 5.0, 9.0]","[69, 28, 3]"
24103n,0.05283454000856926,0.22147558236354156,"[0.23076923076923078, 0.38461538461538464, 0.38461538461538464]","[0.18, 0.64, 0.18]","[3.0, 5.0, 5.0]","[18, 64, 18]"
120896n,0.07659064262160147,0.36326162384749255,"[0.6, 0.4, 0.0]","[0.88, 0.12, 0.0]","[6.0, 4.0, 0.0]","[88, 12, 0]"
23280e,0.19687623285445371,1.2096073275301316,"[0.4166666666666667, 0.16666666666666666, 0.4166666666666667]","[0.52, 0.45, 0.03]","[5.0, 2.0, 5.0]","[52, 45, 3]"
123027n,0.3150521902924261,2.259317021820686,"[0.2857142857142857, 0.14285714285714285, 0.5714285714285714]","[0.72, 0.26, 0.02]","[4.0, 2.0, 8.0]","[72, 26, 2]"
139635n,0.11507897669711747,0.6720053838448903,"[0.5555555555555556, 0.1111111111111111, 0.3333333333333333]","[0.77, 0.19, 0.04]","[5.0, 1.0, 3.0]","[77, 19, 4]"
88050c,0.1362916185651409,0.6962455890438168,"[0.375, 0.25, 0.375]","[0.21, 0.03, 0.76]","[3.0, 2.0, 3.0]","[21, 3, 76]"
125013e,0.004656906644908924,0.019111539253848536,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.74, 0.26, 0.0]","[4.0, 2.0, 0.0]","[74, 26, 0]"
134356n,0.26390539226481413,1.4335138332724635,"[0.625, 0.0, 0.375]","[0.74, 0.24, 0.02]","[5.0, 0.0, 3.0]","[74, 24, 2]"
100895c,0.18071488029633953,0.8922094052747728,"[0.21052631578947367, 0.3157894736842105, 0.47368421052631576]","[0.02, 0.78, 0.2]","[4.0, 6.0, 9.0]","[2, 78, 20]"
13964e,0.23827136154816983,14.980199489488072,"[0.4, 0.2, 0.4]","[0.72, 0.28, 0.0]","[4.0, 2.0, 4.0]","[72, 28, 0]"
56743e,0.14739129928191588,4.47789884440828,"[0.7058823529411765, 0.17647058823529413, 0.11764705882352941]","[0.46, 0.54, 0.0]","[12.0, 3.0, 2.0]","[46, 54, 0]"
28456n,0.21148617521491853,1.408349901681081,"[0.3125, 0.25, 0.4375]","[0.01, 0.68, 0.31]","[5.0, 4.0, 7.0]","[1, 68, 31]"
135021n,0.0739879144027833,0.29879330560628736,"[0.5714285714285714, 0.35714285714285715, 0.07142857142857142]","[0.28, 0.5, 0.22]","[8.0, 5.0, 1.0]","[28, 50, 22]"
99708e,0.21487837580250854,1.43059078740375,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.85, 0.14, 0.01]","[5.0, 4.0, 4.0]","[85, 14, 1]"
79106e,0.20945963204020815,0.6884059836009887,"[0.0, 0.5833333333333334, 0.4166666666666667]","[0.33, 0.51, 0.16]","[0.0, 7.0, 5.0]","[33, 51, 16]"
124590c,0.23288383855116454,1.1208211045446024,"[0.25, 0.4166666666666667, 0.3333333333333333]","[0.04, 0.09, 0.87]","[3.0, 5.0, 4.0]","[4, 9, 87]"
5193n,0.28159994693838486,7.406576787516807,"[0.5, 0.3333333333333333, 0.16666666666666666]","[0.99, 0.01, 0.0]","[3.0, 2.0, 1.0]","[99, 1, 0]"
123748n,0.060450955994835485,0.2508682105745679,"[0.625, 0.375, 0.0]","[0.82, 0.15, 0.03]","[5.0, 3.0, 0.0]","[82, 15, 3]"
31775c,0.15206477599417223,4.3020701036898235,"[0.1111111111111111, 0.5555555555555556, 0.3333333333333333]","[0.0, 0.26, 0.74]","[1.0, 5.0, 3.0]","[0, 26, 74]"
111338c,0.27189895920921686,1.4308368493359427,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.07, 0.9]","[3.0, 3.0, 3.0]","[3, 7, 90]"
66689c,0.048840008056449835,0.24429238743447335,"[0.1111111111111111, 0.2222222222222222, 0.6666666666666666]","[0.02, 0.11, 0.87]","[1.0, 2.0, 6.0]","[2, 11, 87]"
142729c,0.6295771604444753,2.5988034665436595,"[0.7692307692307693, 0.23076923076923078, 0.0]","[0.09, 0.12, 0.79]","[10.0, 3.0, 0.0]","[9, 12, 79]"
136752n,0.15354035038949956,0.9735681255451221,"[0.25, 0.375, 0.375]","[0.43, 0.54, 0.03]","[4.0, 6.0, 6.0]","[43, 54, 3]"
121910c,0.21111472772917242,0.9288430362726365,"[0.16666666666666666, 0.16666666666666666, 0.6666666666666666]","[0.6, 0.23, 0.17]","[1.0, 1.0, 4.0]","[60, 23, 17]"
105196n,0.19434460038280052,1.497535221022629,"[0.42857142857142855, 0.21428571428571427, 0.35714285714285715]","[0.49, 0.5, 0.01]","[6.0, 3.0, 5.0]","[49, 50, 1]"
65199n,0.07392424807116503,0.3593373430560445,"[0.47619047619047616, 0.2857142857142857, 0.23809523809523808]","[0.43, 0.52, 0.05]","[10.0, 6.0, 5.0]","[43, 52, 5]"
97520e,0.14689892639127272,0.9962239146454138,"[0.4166666666666667, 0.25, 0.3333333333333333]","[0.69, 0.29, 0.02]","[5.0, 3.0, 4.0]","[69, 29, 2]"
121360c,0.13287690541156646,1.0467968462377524,"[0.2857142857142857, 0.35714285714285715, 0.35714285714285715]","[0.01, 0.52, 0.47]","[4.0, 5.0, 5.0]","[1, 52, 47]"
109876n,0.0027031096369629303,0.010940321173178072,"[0.3, 0.4, 0.3]","[0.25, 0.45, 0.3]","[3.0, 4.0, 3.0]","[25, 45, 30]"
76020e,0.0295436676993451,0.11663887407399307,"[0.75, 0.0, 0.25]","[0.86, 0.02, 0.12]","[3.0, 0.0, 1.0]","[86, 2, 12]"
43094c,0.19550978468165728,1.6030608053443476,"[0.38461538461538464, 0.3076923076923077, 0.3076923076923077]","[0.01, 0.5, 0.49]","[5.0, 4.0, 4.0]","[1, 50, 49]"
98844n,0.017835742295200664,0.06961014918697708,"[0.2727272727272727, 0.45454545454545453, 0.2727272727272727]","[0.2, 0.38, 0.42]","[3.0, 5.0, 3.0]","[20, 38, 42]"
71251n,0.20084961039612856,12.403076242341294,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.37, 0.0]","[2.0, 2.0, 2.0]","[63, 37, 0]"
122062n,0.09579381503902695,0.3801377848581773,"[0.7142857142857143, 0.2857142857142857, 0.0]","[0.36, 0.63, 0.01]","[5.0, 2.0, 0.0]","[36, 63, 1]"
27335e,0.19907382267374116,1.3439114474883074,"[0.4, 0.3, 0.3]","[0.84, 0.15, 0.01]","[8.0, 6.0, 6.0]","[84, 15, 1]"
83248c,0.3326680062692498,1.450309078049545,"[0.6666666666666666, 0.0, 0.3333333333333333]","[0.11, 0.29, 0.6]","[4.0, 0.0, 2.0]","[11, 29, 60]"
117892n,0.04954011567560362,3.1940139453563,"[0.36363636363636365, 0.5454545454545454, 0.09090909090909091]","[0.46, 0.54, 0.0]","[4.0, 6.0, 1.0]","[46, 54, 0]"
113967e,0.1856964492821968,0.8171491080501303,"[0.375, 0.25, 0.375]","[0.08, 0.73, 0.19]","[3.0, 2.0, 3.0]","[8, 73, 19]"
77116e,0.1691960921646895,11.07765444794502,"[0.3, 0.4, 0.3]","[0.43, 0.57, 0.0]","[3.0, 4.0, 3.0]","[43, 57, 0]"
14280n,0.1271375164053172,0.5441702667869648,"[0.25, 0.25, 0.5]","[0.06, 0.64, 0.3]","[5.0, 5.0, 10.0]","[6, 64, 30]"
10229n,0.2926701201402649,1.666110552550204,"[0.47058823529411764, 0.23529411764705882, 0.29411764705882354]","[0.03, 0.79, 0.18]","[8.0, 4.0, 5.0]","[3, 79, 18]"
107468n,0.3136557182928189,18.938755810210836,"[0.2857142857142857, 0.21428571428571427, 0.5]","[0.64, 0.36, 0.0]","[4.0, 3.0, 7.0]","[64, 36, 0]"
106013c,0.16390437318483403,0.7362899875907378,"[0.4, 0.3, 0.3]","[0.09, 0.16, 0.75]","[4.0, 3.0, 3.0]","[9, 16, 75]"
129081n,0.17792430396742287,0.7320737833641694,"[0.4666666666666667, 0.2, 0.3333333333333333]","[0.14, 0.67, 0.19]","[7.0, 3.0, 5.0]","[14, 67, 19]"
58016c,0.0329541682184478,0.15557066190867364,"[0.14285714285714285, 0.42857142857142855, 0.42857142857142855]","[0.04, 0.37, 0.59]","[2.0, 6.0, 6.0]","[4, 37, 59]"
24126n,0.002929589184498148,0.012013247552548456,"[0.7142857142857143, 0.2857142857142857, 0.0]","[0.77, 0.23, 0.0]","[5.0, 2.0, 0.0]","[77, 23, 0]"
128160n,0.2567657222873048,1.261540466739367,"[0.45454545454545453, 0.0, 0.5454545454545454]","[0.78, 0.15, 0.07]","[5.0, 0.0, 6.0]","[78, 15, 7]"
66185c,0.18893489160001203,0.7941702667870404,"[0.25, 0.5, 0.25]","[0.75, 0.16, 0.09]","[3.0, 6.0, 3.0]","[75, 16, 9]"
65353n,0.42336247875244165,19.41662643071508,"[0.3125, 0.1875, 0.5]","[0.97, 0.03, 0.0]","[5.0, 3.0, 8.0]","[97, 3, 0]"
13911n,0.10058139355506282,0.4687926332080825,"[0.45454545454545453, 0.2727272727272727, 0.2727272727272727]","[0.13, 0.35, 0.52]","[5.0, 3.0, 3.0]","[13, 35, 52]"
80109n,0.05553248915964461,0.23540080163970967,"[0.3, 0.2, 0.5]","[0.51, 0.25, 0.24]","[3.0, 2.0, 5.0]","[51, 25, 24]"
97011c,0.06710200856971002,0.247304416775336,"[0.125, 0.375, 0.5]","[0.38, 0.31, 0.31]","[1.0, 3.0, 4.0]","[38, 31, 31]"
2870n,0.3113413216806129,18.931757625143206,"[0.375, 0.125, 0.5]","[0.74, 0.26, 0.0]","[3.0, 1.0, 4.0]","[74, 26, 0]"
22938e,0.02237384767609068,0.07384240080172483,"[0.5833333333333334, 0.4166666666666667, 0.0]","[0.66, 0.31, 0.03]","[7.0, 5.0, 0.0]","[66, 31, 3]"
56124n,0.01995977082746694,0.07693557078963648,"[0.17647058823529413, 0.4117647058823529, 0.4117647058823529]","[0.31, 0.3, 0.39]","[3.0, 7.0, 7.0]","[31, 30, 39]"
132525n,0.24455162594669413,12.5746942038212,"[0.3333333333333333, 0.4166666666666667, 0.25]","[0.0, 0.88, 0.12]","[4.0, 5.0, 3.0]","[0, 88, 12]"
134103n,0.1747202579499576,0.9678227524238313,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.75, 0.22, 0.03]","[5.0, 5.0, 5.0]","[75, 22, 3]"
92062c,0.015032171523793178,0.061639654015189296,"[0.1, 0.5, 0.4]","[0.06, 0.64, 0.3]","[1.0, 5.0, 4.0]","[6, 64, 30]"
35809n,0.17023727503853558,1.0853648337765245,"[0.3333333333333333, 0.26666666666666666, 0.4]","[0.48, 0.49, 0.03]","[5.0, 4.0, 6.0]","[48, 49, 3]"
63469c,0.23184603207807125,1.5046832860021024,"[0.4166666666666667, 0.25, 0.3333333333333333]","[0.02, 0.67, 0.31]","[5.0, 3.0, 4.0]","[2, 67, 31]"
97926c,0.28707766877585544,1.154298443454282,"[0.25, 0.625, 0.125]","[0.11, 0.17, 0.72]","[2.0, 5.0, 1.0]","[11, 17, 72]"
6386n,0.25718959117135226,2.1229224244667835,"[0.26666666666666666, 0.26666666666666666, 0.4666666666666667]","[0.58, 0.41, 0.01]","[4.0, 4.0, 7.0]","[58, 41, 1]"
46198n,0.1590538576546044,0.9905763932460844,"[0.3125, 0.375, 0.3125]","[0.02, 0.74, 0.24]","[5.0, 6.0, 5.0]","[2, 74, 24]"
23414c,0.03285233399982366,0.14519873061068062,"[0.3888888888888889, 0.3333333333333333, 0.2777777777777778]","[0.4, 0.48, 0.12]","[7.0, 6.0, 5.0]","[40, 48, 12]"
10547c,0.0689600882814326,0.30651115113402283,"[0.16666666666666666, 0.0, 0.8333333333333334]","[0.03, 0.06, 0.91]","[1.0, 0.0, 5.0]","[3, 6, 91]"
125021c,0.29776006595595217,1.8389205950144594,"[0.6, 0.2, 0.2]","[0.04, 0.48, 0.48]","[3.0, 1.0, 1.0]","[4, 48, 48]"
96583n,0.24158802487532766,12.550376059550771,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.78, 0.22]","[4.0, 4.0, 4.0]","[0, 78, 22]"
136360e,0.16338722307770137,1.3109050199516536,"[0.5555555555555556, 0.1111111111111111, 0.3333333333333333]","[0.86, 0.13, 0.01]","[5.0, 1.0, 3.0]","[86, 13, 1]"
118415n,0.10963760275255406,0.5953519165146098,"[0.4444444444444444, 0.2222222222222222, 0.3333333333333333]","[0.53, 0.42, 0.05]","[8.0, 4.0, 6.0]","[53, 42, 5]"
34094e,0.2564619063137976,1.4226940962703245,"[0.3333333333333333, 0.4444444444444444, 0.2222222222222222]","[0.88, 0.11, 0.01]","[3.0, 4.0, 2.0]","[88, 11, 1]"
59208n,0.02478645212644775,0.10916179562836491,"[0.2727272727272727, 0.36363636363636365, 0.36363636363636365]","[0.13, 0.48, 0.39]","[3.0, 4.0, 4.0]","[13, 48, 39]"
104412e,0.24563397787521732,13.440732018564066,"[0.42857142857142855, 0.35714285714285715, 0.21428571428571427]","[0.88, 0.0, 0.12]","[6.0, 5.0, 3.0]","[88, 0, 12]"
59934n,0.08424318075005413,0.3414974690558156,"[0.38461538461538464, 0.23076923076923078, 0.38461538461538464]","[0.3, 0.54, 0.16]","[5.0, 3.0, 5.0]","[30, 54, 16]"
74768e,0.05849009022145539,0.17317158678449182,"[0.6, 0.4, 0.0]","[0.57, 0.32, 0.11]","[6.0, 4.0, 0.0]","[57, 32, 11]"
32889n,0.10121187273146957,0.4827953054486334,"[0.4, 0.3333333333333333, 0.26666666666666666]","[0.1, 0.62, 0.28]","[6.0, 5.0, 4.0]","[10, 62, 28]"
140005c,0.16309794079838727,0.7781966742230312,"[0.0, 0.5, 0.5]","[0.05, 0.1, 0.85]","[0.0, 3.0, 3.0]","[5, 10, 85]"
107399c,0.3171291202983192,2.2095904772666635,"[0.5555555555555556, 0.2222222222222222, 0.2222222222222222]","[0.02, 0.68, 0.3]","[10.0, 4.0, 4.0]","[2, 68, 30]"
124839c,0.183324033377347,1.4853608103744187,"[0.36363636363636365, 0.2727272727272727, 0.36363636363636365]","[0.01, 0.48, 0.51]","[4.0, 3.0, 4.0]","[1, 48, 51]"
10119e,0.15830248381823883,0.9485849480413613,"[0.5, 0.14285714285714285, 0.35714285714285715]","[0.6, 0.37, 0.03]","[7.0, 2.0, 5.0]","[60, 37, 3]"
54327n,0.25619714110031866,1.797241926488756,"[0.38461538461538464, 0.15384615384615385, 0.46153846153846156]","[0.01, 0.57, 0.42]","[5.0, 2.0, 6.0]","[1, 57, 42]"
135247c,0.021647817265145152,0.10088081365397386,"[0.14285714285714285, 0.2857142857142857, 0.5714285714285714]","[0.05, 0.38, 0.57]","[1.0, 2.0, 4.0]","[5, 38, 57]"
98944c,0.12184126186335592,0.5363925705171941,"[0.42857142857142855, 0.21428571428571427, 0.35714285714285715]","[0.12, 0.55, 0.33]","[6.0, 3.0, 5.0]","[12, 55, 33]"
36715e,0.19133732623657218,1.1564406450075413,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.22, 0.02]","[3.0, 3.0, 3.0]","[76, 22, 2]"
98621n,0.02073447054995466,0.09248723068859924,"[0.16666666666666666, 0.4166666666666667, 0.4166666666666667]","[0.07, 0.54, 0.39]","[4.0, 10.0, 10.0]","[7, 54, 39]"
117680c,0.40343827094482787,2.160354904267277,"[0.14285714285714285, 0.7142857142857143, 0.14285714285714285]","[0.18, 0.06, 0.76]","[1.0, 5.0, 1.0]","[18, 6, 76]"
120070n,0.19558890317114397,0.9845599471038786,"[0.2, 0.4, 0.4]","[0.62, 0.33, 0.05]","[2.0, 4.0, 4.0]","[62, 33, 5]"
128542e,0.1716006182448001,6.675414537689781,"[0.4117647058823529, 0.4117647058823529, 0.17647058823529413]","[0.82, 0.18, 0.0]","[7.0, 7.0, 3.0]","[82, 18, 0]"
128176e,0.168520241608523,0.829687063387691,"[0.5, 0.1, 0.4]","[0.55, 0.39, 0.06]","[5.0, 1.0, 4.0]","[55, 39, 6]"
56582n,0.07155179914079303,0.39792964160484917,"[0.5, 0.25, 0.25]","[0.6, 0.36, 0.04]","[4.0, 2.0, 2.0]","[60, 36, 4]"
122928e,0.1578019165191612,0.7257018621341919,"[0.3333333333333333, 0.4444444444444444, 0.2222222222222222]","[0.77, 0.1, 0.13]","[3.0, 4.0, 2.0]","[77, 10, 13]"
67571c,0.2961704880155643,1.9750403616076946,"[0.4, 0.5, 0.1]","[0.01, 0.44, 0.55]","[4.0, 5.0, 1.0]","[1, 44, 55]"
21834e,0.034129653174091557,0.13690434104855584,"[0.7, 0.2, 0.1]","[0.58, 0.38, 0.04]","[7.0, 2.0, 1.0]","[58, 38, 4]"
91797c,0.21587826370620308,1.534349939218882,"[0.4444444444444444, 0.2222222222222222, 0.3333333333333333]","[0.02, 0.37, 0.61]","[4.0, 2.0, 3.0]","[2, 37, 61]"
69975n,0.0962954721996357,0.4904883919620179,"[0.375, 0.375, 0.25]","[0.08, 0.59, 0.33]","[3.0, 3.0, 2.0]","[8, 59, 33]"
100792c,0.26272094644022226,1.528394687654043,"[0.46153846153846156, 0.15384615384615385, 0.38461538461538464]","[0.03, 0.59, 0.38]","[6.0, 2.0, 5.0]","[3, 59, 38]"
46820e,0.2108210093621572,1.0059972453244286,"[0.25, 0.16666666666666666, 0.5833333333333334]","[0.34, 0.55, 0.11]","[3.0, 2.0, 7.0]","[34, 55, 11]"
82700c,0.1474965561110187,0.6964795945406457,"[0.1111111111111111, 0.3333333333333333, 0.5555555555555556]","[0.01, 0.76, 0.23]","[1.0, 3.0, 5.0]","[1, 76, 23]"
105561e,0.12840947860754343,0.5417497959184505,"[0.2222222222222222, 0.4444444444444444, 0.3333333333333333]","[0.6, 0.14, 0.26]","[2.0, 4.0, 3.0]","[60, 14, 26]"
97926n,0.36812369270814777,2.1020372433889714,"[0.1111111111111111, 0.3333333333333333, 0.5555555555555556]","[0.67, 0.3, 0.03]","[1.0, 3.0, 5.0]","[67, 30, 3]"
41052n,0.15757438737661808,1.027883474111819,"[0.3125, 0.4375, 0.25]","[0.68, 0.31, 0.01]","[5.0, 7.0, 4.0]","[68, 31, 1]"
70590c,0.1280130506108538,0.9182506338283151,"[0.25, 0.25, 0.5]","[0.01, 0.49, 0.5]","[3.0, 3.0, 6.0]","[1, 49, 50]"
120323n,0.2596741303851839,1.6235058986711628,"[0.2857142857142857, 0.21428571428571427, 0.5]","[0.75, 0.22, 0.03]","[4.0, 3.0, 7.0]","[75, 22, 3]"
123038e,0.05638977019520608,0.28137530021144475,"[0.5454545454545454, 0.18181818181818182, 0.2727272727272727]","[0.66, 0.27, 0.07]","[6.0, 2.0, 3.0]","[66, 27, 7]"
81579e,0.2644173990891876,1.6226418903805384,"[0.3333333333333333, 0.1111111111111111, 0.5555555555555556]","[0.78, 0.18, 0.04]","[3.0, 1.0, 5.0]","[78, 18, 4]"
