uid,js_divergence,kl_divergence,model_distribution,human_distribution,model_counts,human_counts
104412e,0.24308865968875398,1.1824414823557625,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.88, 0.0, 0.12]","[1.0, 0.0, 2.0]","[88.0, 0.0, 12.0]"
76957c,0.15867665546733242,1.0366397115724617,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.65, 0.33]","[0.0, 0.0, 0.0]","[2.0, 65.0, 33.0]"
34573n,0.4235249907007572,1.4344028240685665,"[0.0, 0.0, 1.0]","[0.43, 0.2, 0.37]","[0.0, 0.0, 3.0]","[43.0, 20.0, 37.0]"
97520e,0.16810427761101965,1.0700585383994596,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.69, 0.29, 0.02]","[0.0, 0.0, 0.0]","[69.0, 29.0, 2.0]"
139362e,0.43217426362241973,2.0740805135179188,"[0.5, 0.0, 0.5]","[0.47, 0.5, 0.03]","[1.0, 0.0, 1.0]","[47.0, 50.0, 3.0]"
97011c,0.0017125098966121449,0.006786977647770254,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.38, 0.31, 0.31]","[0.0, 0.0, 0.0]","[38.0, 31.0, 31.0]"
135247c,0.032573226553570624,0.10344742593494849,"[0.0, 0.5, 0.5]","[0.05, 0.38, 0.57]","[0.0, 1.0, 1.0]","[5.0, 38.0, 57.0]"
27022c,0.04453849217878572,0.17226554519942314,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.56, 0.01, 0.43]","[1.0, 0.0, 2.0]","[56.0, 1.0, 43.0]"
61216c,0.06511111704082742,0.26333673584015016,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.17, 0.2, 0.63]","[0.0, 0.0, 0.0]","[17.0, 20.0, 63.0]"
125013e,0.22692857981833073,12.495356310794076,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.26, 0.0]","[0.0, 0.0, 0.0]","[74.0, 26.0, 0.0]"
113644n,0.11657012301782194,0.5293221438565123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.7, 0.22]","[0.0, 0.0, 0.0]","[8.0, 70.0, 22.0]"
45774c,0.10928580718179283,0.5534141108465779,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.06, 0.63, 0.31]","[0.0, 0.0, 0.0]","[6.0, 63.0, 31.0]"
38156n,0.1656710843636494,0.7527301582851369,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.79, 0.07]","[0.0, 0.0, 0.0]","[14.0, 79.0, 7.0]"
102075c,0.2152640735276795,12.453262801199678,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.3, 0.7]","[0.0, 0.0, 0.0]","[0.0, 30.0, 70.0]"
8487n,0.20873545110053368,0.6438561897003113,"[1.0, 0.0, 0.0]","[0.64, 0.28, 0.08]","[1.0, 0.0, 0.0]","[64.0, 28.0, 8.0]"
45957e,0.008833722078334596,0.03552004089451742,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.32, 0.25]","[0.0, 0.0, 0.0]","[43.0, 32.0, 25.0]"
32889n,0.514957783975427,1.836501267639533,"[0.0, 0.0, 1.0]","[0.1, 0.62, 0.28]","[0.0, 0.0, 1.0]","[10.0, 62.0, 28.0]"
122645n,0.08296845346390863,0.3465099356261161,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.66, 0.13]","[0.0, 0.0, 0.0]","[21.0, 66.0, 13.0]"
52278e,0.273662384383644,1.7526059432519476,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.11, 0.01]","[0.0, 0.0, 0.0]","[88.0, 11.0, 1.0]"
76037n,0.0555036032278591,0.26020383650549905,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.49, 0.4]","[0.0, 0.0, 0.0]","[11.0, 49.0, 40.0]"
52171c,0.20191497158789695,0.928121214788499,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.84, 0.08, 0.08]","[0.0, 0.0, 0.0]","[84.0, 8.0, 8.0]"
123267e,0.16528234138075965,1.3171578766972685,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.42, 0.57, 0.01]","[0.0, 0.0, 0.0]","[42.0, 57.0, 1.0]"
91709c,0.025257548793337737,0.10468123653359733,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.19, 0.49, 0.32]","[0.0, 0.0, 0.0]","[19.0, 49.0, 32.0]"
80630e,0.7942888437190896,3.6438561896872788,"[0.0, 1.0, 0.0]","[0.89, 0.08, 0.03]","[0.0, 1.0, 0.0]","[89.0, 8.0, 3.0]"
109679n,0.07380424507879536,0.2175914350355831,"[1.0, 0.0, 0.0]","[0.86, 0.14, 0.0]","[2.0, 0.0, 0.0]","[86.0, 14.0, 0.0]"
75572n,0.07541898571113735,0.3785688227784858,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.43, 0.08]","[0.0, 0.0, 0.0]","[49.0, 43.0, 8.0]"
65650e,0.1631494789304898,1.3099801561807294,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.45, 0.01]","[0.0, 0.0, 0.0]","[54.0, 45.0, 1.0]"
97926n,0.14915028475633038,0.872912926779682,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.67, 0.3, 0.03]","[0.0, 0.0, 0.0]","[67.0, 30.0, 3.0]"
78105e,0.2297370192724201,1.555635354235562,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.81, 0.18, 0.01]","[0.0, 0.0, 0.0]","[81.0, 18.0, 1.0]"
76947n,0.044202515378668775,0.19380786190302499,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.34, 0.52, 0.14]","[0.0, 0.0, 0.0]","[34.0, 52.0, 14.0]"
99708e,0.252551427019309,1.6533117362789969,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.85, 0.14, 0.01]","[0.0, 0.0, 0.0]","[85.0, 14.0, 1.0]"
79013n,0.05104683066504633,0.20720422527509133,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.59, 0.17]","[0.0, 0.0, 0.0]","[24.0, 59.0, 17.0]"
36715e,0.19133732623657218,1.1564406450075413,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.22, 0.02]","[0.0, 0.0, 0.0]","[76.0, 22.0, 2.0]"
49807n,0.12781665138193649,0.6604362865802449,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.67, 0.05]","[0.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
83247e,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.59, 0.37, 0.04]","[0.0, 0.0, 0.0]","[59.0, 37.0, 4.0]"
24385e,0.12781665138193649,0.6604362865802449,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.67, 0.05]","[0.0, 0.0, 0.0]","[28.0, 67.0, 5.0]"
135021n,0.02221053202378622,0.08867944556342189,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.28, 0.5, 0.22]","[0.0, 0.0, 0.0]","[28.0, 50.0, 22.0]"
15100e,0.2964606501252138,12.78385596559675,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.88, 0.12, 0.0]","[0.0, 0.0, 0.0]","[88.0, 12.0, 0.0]"
52542n,0.2404828786567064,1.6005472118953814,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.16, 0.83, 0.01]","[0.0, 0.0, 0.0]","[16.0, 83.0, 1.0]"
48223n,0.2072649470591055,1.0337339725486907,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.83, 0.13, 0.04]","[0.0, 0.0, 0.0]","[83.0, 13.0, 4.0]"
51353c,0.04777945389847887,0.20148485145487954,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.15, 0.29, 0.56]","[0.0, 0.0, 0.0]","[15.0, 29.0, 56.0]"
17179n,0.20084961039612856,12.403076242341294,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.63, 0.37, 0.0]","[0.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
134655c,0.12581000123144664,0.3770696490064243,"[0.0, 0.0, 1.0]","[0.08, 0.15, 0.77]","[0.0, 0.0, 1.0]","[8.0, 15.0, 77.0]"
55572n,0.355343913869861,1.244583820189997,"[0.2, 0.0, 0.8]","[0.24, 0.5, 0.26]","[1.0, 0.0, 4.0]","[24.0, 50.0, 26.0]"
73191n,0.11432052176288185,0.6121842644810496,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.61, 0.34, 0.05]","[0.0, 0.0, 0.0]","[61.0, 34.0, 5.0]"
28601n,0.21572707811953618,1.4996538084643958,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.78, 0.21, 0.01]","[0.0, 0.0, 0.0]","[78.0, 21.0, 1.0]"
113967e,0.12919771659136853,0.5796429982759002,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.08, 0.73, 0.19]","[0.0, 0.0, 0.0]","[8.0, 73.0, 19.0]"
11534n,0.8776994414539943,4.643856189667142,"[0.0, 0.0, 1.0]","[0.51, 0.45, 0.04]","[0.0, 0.0, 1.0]","[51.0, 45.0, 4.0]"
23583e,0.044202515378668775,0.19380786190302499,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.34, 0.52]","[0.0, 0.0, 0.0]","[14.0, 34.0, 52.0]"
53866e,0.16038534920250822,0.8359320276234636,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.22, 0.04]","[0.0, 0.0, 0.0]","[74.0, 22.0, 4.0]"
91650n,0.035915901088899256,0.10469737859692899,"[1.0, 0.0, 0.0]","[0.93, 0.05, 0.02]","[3.0, 0.0, 0.0]","[93.0, 5.0, 2.0]"
127809n,0.2945890591003681,1.5820761718146281,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.92, 0.05, 0.03]","[0.0, 0.0, 0.0]","[92.0, 5.0, 3.0]"
123038e,0.10928201241696403,0.523348174523578,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.66, 0.27, 0.07]","[0.0, 0.0, 0.0]","[66.0, 27.0, 7.0]"
14388e,0.10717056457149512,0.587331943778877,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.39, 0.05]","[0.0, 0.0, 0.0]","[56.0, 39.0, 5.0]"
61429c,0.08843162066043693,0.44404167883274503,"[0.16666666666666666, 0.16666666666666666, 0.6666666666666666]","[0.02, 0.41, 0.57]","[1.0, 1.0, 4.0]","[2.0, 41.0, 57.0]"
100792c,0.13414869906452284,0.8203826678667193,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.59, 0.38]","[0.0, 0.0, 0.0]","[3.0, 59.0, 38.0]"
69815n,0.17651963187933065,1.355616804252121,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.65, 0.34]","[0.0, 0.0, 0.0]","[1.0, 65.0, 34.0]"
23769n,0.2024860929345821,12.40867900490347,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.64, 0.0]","[0.0, 0.0, 0.0]","[36.0, 64.0, 0.0]"
73840n,0.10792282122729854,0.46784728681150234,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2, 0.7, 0.1]","[0.0, 0.0, 0.0]","[20.0, 70.0, 10.0]"
132516n,0.17211962197805242,0.7823194440203867,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.8, 0.13]","[0.0, 0.0, 0.0]","[7.0, 80.0, 13.0]"
90548e,0.19386486474941425,1.4172895211430157,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.72, 0.27, 0.01]","[0.0, 0.0, 0.0]","[72.0, 27.0, 1.0]"
143789n,0.8549974004848321,4.321928094788568,"[0.0, 0.0, 1.0]","[0.88, 0.07, 0.05]","[0.0, 0.0, 1.0]","[88.0, 7.0, 5.0]"
80930n,0.3521609513007116,1.1520030933703278,"[1.0, 0.0, 0.0]","[0.45, 0.51, 0.04]","[1.0, 0.0, 0.0]","[45.0, 51.0, 4.0]"
26372n,0.3606570499491029,1.1844245710635828,"[1.0, 0.0, 0.0]","[0.44, 0.54, 0.02]","[1.0, 0.0, 0.0]","[44.0, 54.0, 2.0]"
80109n,0.023260569963919855,0.09181234489750945,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.51, 0.25, 0.24]","[0.0, 0.0, 0.0]","[51.0, 25.0, 24.0]"
47798n,0.5853295325483853,13.59375072397263,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.0, 0.72, 0.28]","[1.0, 0.0, 2.0]","[0.0, 72.0, 28.0]"
33822n,0.17211962197805242,0.7823194440203867,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.8, 0.13]","[0.0, 0.0, 0.0]","[7.0, 80.0, 13.0]"
109278n,0.545963756312844,2.0251206375352186,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.13, 0.74, 0.13]","[1.0, 0.0, 2.0]","[13.0, 74.0, 13.0]"
136097n,0.0738722503884512,0.3263857296327354,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.61, 0.28, 0.11]","[0.0, 0.0, 0.0]","[61.0, 28.0, 11.0]"
96956c,0.12224271160237013,0.5721603906967705,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.07, 0.7, 0.23]","[0.0, 0.0, 0.0]","[7.0, 70.0, 23.0]"
75259c,0.028263722086655608,0.12156812426297686,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.47, 0.17]","[0.0, 0.0, 0.0]","[36.0, 47.0, 17.0]"
100349e,0.17464763006088788,1.3491326833634063,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.64, 0.35, 0.01]","[0.0, 0.0, 0.0]","[64.0, 35.0, 1.0]"
86331e,0.3119986849036504,12.86072694164333,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.9, 0.1, 0.0]","[0.0, 0.0, 0.0]","[90.0, 10.0, 0.0]"
96516e,0.1502606419728018,0.4540316308214081,"[1.0, 0.0, 0.0]","[0.73, 0.22, 0.05]","[2.0, 0.0, 0.0]","[73.0, 22.0, 5.0]"
43440n,0.5972091657280026,2.2515387669164433,"[0.0, 0.0, 1.0]","[0.15, 0.64, 0.21]","[0.0, 0.0, 2.0]","[15.0, 64.0, 21.0]"
129185n,0.14580218765391834,0.9923362407560367,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.56, 0.42, 0.02]","[0.0, 0.0, 0.0]","[56.0, 42.0, 2.0]"
98561e,0.27067491806354355,12.667881531123943,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.84, 0.16, 0.0]","[0.0, 0.0, 0.0]","[84.0, 16.0, 0.0]"
125238c,0.40491748202266303,1.3584539708359402,"[0.0, 0.0, 1.0]","[0.12, 0.49, 0.39]","[0.0, 0.0, 2.0]","[12.0, 49.0, 39.0]"
112349c,0.06612033471643997,0.2690279069597521,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.21, 0.16, 0.63]","[0.0, 0.0, 0.0]","[21.0, 16.0, 63.0]"
117892n,0.1917997656458983,12.372504185977458,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.46, 0.54, 0.0]","[0.0, 0.0, 0.0]","[46.0, 54.0, 0.0]"
45443c,0.060611936088652014,0.26821074729470756,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.31, 0.57]","[0.0, 0.0, 0.0]","[12.0, 31.0, 57.0]"
32754n,0.7412960280881049,3.1844245710518573,"[0.0, 0.0, 1.0]","[0.64, 0.25, 0.11]","[0.0, 0.0, 1.0]","[64.0, 25.0, 11.0]"
107252c,0.6430980746418569,2.8076435187296482,"[0.5, 0.0, 0.5]","[0.03, 0.8, 0.17]","[1.0, 0.0, 1.0]","[3.0, 80.0, 17.0]"
71251n,0.21555782509150792,0.6665762662361991,"[1.0, 0.0, 0.0]","[0.63, 0.37, 0.0]","[3.0, 0.0, 0.0]","[63.0, 37.0, 0.0]"
81356e,0.0974595219422301,0.43950191885938916,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.66, 0.09, 0.25]","[0.0, 0.0, 0.0]","[66.0, 9.0, 25.0]"
141110n,0.1292060218076836,0.8035221031800271,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.43, 0.03]","[0.0, 0.0, 0.0]","[54.0, 43.0, 3.0]"
81579e,0.1782326070276923,0.9071179489437868,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.78, 0.18, 0.04]","[0.0, 0.0, 0.0]","[78.0, 18.0, 4.0]"
134356n,0.18371535604157962,1.127421733584545,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.74, 0.24, 0.02]","[0.0, 0.0, 0.0]","[74.0, 24.0, 2.0]"
65199n,0.10387042437642072,0.5760161664711125,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.52, 0.05]","[0.0, 0.0, 0.0]","[43.0, 52.0, 5.0]"
34043c,0.19934516837892408,12.397946064107435,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.0, 0.62, 0.38]","[0.0, 0.0, 0.0]","[0.0, 62.0, 38.0]"
54811c,0.05759947948917038,0.23301642323595123,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.17, 0.61, 0.22]","[0.0, 0.0, 0.0]","[17.0, 61.0, 22.0]"
145495c,0.052897242628521114,0.2404512822841627,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.12, 0.36, 0.52]","[0.0, 0.0, 0.0]","[12.0, 36.0, 52.0]"
122062n,0.17291479155017223,1.3431587140309937,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.36, 0.63, 0.01]","[0.0, 0.0, 0.0]","[36.0, 63.0, 1.0]"
142643c,0.2294148959617761,0.7131188521366211,"[0.0, 0.0, 1.0]","[0.2, 0.19, 0.61]","[0.0, 0.0, 3.0]","[20.0, 19.0, 61.0]"
72870c,0.1424268756498424,0.8491081490156684,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.33, 0.64]","[0.0, 0.0, 0.0]","[3.0, 33.0, 64.0]"
46059c,0.2294148959617761,0.7131188521368511,"[0.0, 0.0, 1.0]","[0.27, 0.12, 0.61]","[0.0, 0.0, 1.0]","[27.0, 12.0, 61.0]"
102563n,0.01210017271149619,0.04855638657418311,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.24, 0.45, 0.31]","[0.0, 0.0, 0.0]","[24.0, 45.0, 31.0]"
30894c,0.13760223838794203,0.7508702938506358,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.67, 0.29]","[0.0, 0.0, 0.0]","[4.0, 67.0, 29.0]"
122322e,0.05949113338702209,0.22074299169622494,"[0.6666666666666666, 0.3333333333333333, 0.0]","[0.79, 0.15, 0.06]","[2.0, 1.0, 0.0]","[79.0, 15.0, 6.0]"
82156e,0.10526056757822977,0.5807711551583192,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.54, 0.41, 0.05]","[0.0, 0.0, 0.0]","[54.0, 41.0, 5.0]"
111693e,0.009937622670996543,0.0403532307928689,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.33, 0.24]","[0.0, 0.0, 0.0]","[43.0, 33.0, 24.0]"
12601n,0.17622948763325116,0.8208118498262669,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.14, 0.8, 0.06]","[0.0, 0.0, 0.0]","[14.0, 80.0, 6.0]"
38477c,0.1713179317163825,1.3376771303398023,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.37, 0.62]","[0.0, 0.0, 0.0]","[1.0, 37.0, 62.0]"
28507n,0.1388181093480777,0.599823512254635,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.76, 0.14, 0.1]","[0.0, 0.0, 0.0]","[76.0, 14.0, 10.0]"
98844n,0.016856914778404473,0.07150267868339319,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.2, 0.38, 0.42]","[0.0, 0.0, 0.0]","[20.0, 38.0, 42.0]"
142729c,0.16029092773874035,0.7060042722698643,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.12, 0.79]","[0.0, 0.0, 0.0]","[9.0, 12.0, 79.0]"
46198n,0.18371535604157962,1.127421733584545,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.74, 0.24]","[0.0, 0.0, 0.0]","[2.0, 74.0, 24.0]"
107399c,0.1655101375252849,1.0607758767484379,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.68, 0.3]","[0.0, 0.0, 0.0]","[2.0, 68.0, 30.0]"
15771c,0.13184072559510326,0.3959286762574813,"[0.0, 0.0, 1.0]","[0.11, 0.13, 0.76]","[0.0, 0.0, 2.0]","[11.0, 13.0, 76.0]"
10119e,0.1355277258118496,0.8251248683893658,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.37, 0.03]","[0.0, 0.0, 0.0]","[60.0, 37.0, 3.0]"
65879c,0.2619535950686104,1.3719950451435796,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.03, 0.08, 0.89]","[0.0, 0.0, 0.0]","[3.0, 8.0, 89.0]"
82830n,0.052168417727057485,0.20864476059183074,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.2, 0.2]","[0.0, 0.0, 0.0]","[60.0, 20.0, 20.0]"
22436n,0.04839747034796893,0.2245335718013992,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.45, 0.12]","[0.0, 0.0, 0.0]","[43.0, 45.0, 12.0]"
18189e,0.09756096273794262,0.5121453769751784,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.38, 0.56, 0.06]","[0.0, 0.0, 0.0]","[38.0, 56.0, 6.0]"
59934n,0.0408817433420604,0.17163432312891644,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.3, 0.54, 0.16]","[0.0, 0.0, 0.0]","[30.0, 54.0, 16.0]"
50480n,0.1376022383879421,0.7508702938506358,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.67, 0.29, 0.04]","[0.0, 0.0, 0.0]","[67.0, 29.0, 4.0]"
23280e,0.12810909974385212,0.799808583978298,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.52, 0.45, 0.03]","[0.0, 0.0, 0.0]","[52.0, 45.0, 3.0]"
103431n,0.2404828786567064,1.6005472118953814,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.83, 0.16, 0.01]","[0.0, 0.0, 0.0]","[83.0, 16.0, 1.0]"
91601n,0.5211467082679742,1.9476974783403045,"[0.5, 0.0, 0.5]","[0.08, 0.71, 0.21]","[1.0, 0.0, 1.0]","[8.0, 71.0, 21.0]"
113193n,0.1756259088173849,0.5353317329582696,"[1.0, 0.0, 0.0]","[0.69, 0.31, 0.0]","[3.0, 0.0, 0.0]","[69.0, 31.0, 0.0]"
129081n,0.6230646394962768,2.3959286762510734,"[0.0, 0.0, 1.0]","[0.14, 0.67, 0.19]","[0.0, 0.0, 1.0]","[14.0, 67.0, 19.0]"
73518n,0.09626374928973802,0.627375950774811,"[0.25, 0.25, 0.5]","[0.02, 0.28, 0.7]","[1.0, 1.0, 2.0]","[2.0, 28.0, 70.0]"
77116e,0.19372046044822305,12.378935749095332,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.43, 0.57, 0.0]","[0.0, 0.0, 0.0]","[43.0, 57.0, 0.0]"
87332c,0.3326131804874171,1.3786258857212172,"[0.3333333333333333, 0.0, 0.6666666666666666]","[0.03, 0.44, 0.53]","[1.0, 0.0, 2.0]","[3.0, 44.0, 53.0]"
49172n,0.07380424507879536,0.21759143500247072,"[1.0, 0.0, 0.0]","[0.86, 0.13, 0.01]","[1.0, 0.0, 0.0]","[86.0, 13.0, 1.0]"
43094c,0.005036432312500425,0.01457317279653861,"[0.0, 0.5, 0.5]","[0.01, 0.5, 0.49]","[0.0, 1.0, 1.0]","[1.0, 50.0, 49.0]"
67571c,0.16373987127764889,1.3119632449577894,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.44, 0.55]","[0.0, 0.0, 0.0]","[1.0, 44.0, 55.0]"
5087e,0.13792538097003,0.4150374992068159,"[1.0, 0.0, 0.0]","[0.75, 0.23, 0.02]","[1.0, 0.0, 0.0]","[75.0, 23.0, 2.0]"
74509n,0.0682621955866188,0.20091269385437333,"[1.0, 0.0, 0.0]","[0.87, 0.04, 0.09]","[1.0, 0.0, 0.0]","[87.0, 4.0, 9.0]"
64123c,0.18371535604157962,1.127421733584545,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.02, 0.24, 0.74]","[0.0, 0.0, 0.0]","[2.0, 24.0, 74.0]"
27287c,0.16623695692617052,1.3203826890965469,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.01, 0.41, 0.58]","[0.0, 0.0, 0.0]","[1.0, 41.0, 58.0]"
58016c,0.12173415064555106,0.6948615507155801,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.04, 0.37, 0.59]","[0.0, 0.0, 0.0]","[4.0, 37.0, 59.0]"
84781c,0.06045088661735307,0.27769297647018243,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.11, 0.54, 0.35]","[0.0, 0.0, 0.0]","[11.0, 54.0, 35.0]"
117177n,0.18021710538540406,1.1143334394830315,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.73, 0.25, 0.02]","[0.0, 0.0, 0.0]","[73.0, 25.0, 2.0]"
106390n,0.0881386627985895,0.42326349051467793,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.6, 0.32, 0.08]","[0.0, 0.0, 0.0]","[60.0, 32.0, 8.0]"
140782c,0.07800874619492598,0.3681269837419251,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.09, 0.33, 0.58]","[0.0, 0.0, 0.0]","[9.0, 33.0, 58.0]"
2133n,0.13184072559510326,0.39592867625751194,"[0.0, 0.0, 1.0]","[0.1, 0.14, 0.76]","[0.0, 0.0, 1.0]","[10.0, 14.0, 76.0]"
46576e,0.11536222332069011,0.5460023713558109,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.68, 0.25, 0.07]","[0.0, 0.0, 0.0]","[68.0, 25.0, 7.0]"
35700c,0.07939139176829679,0.23446525356675724,"[0.0, 0.0, 1.0]","[0.01, 0.14, 0.85]","[0.0, 0.0, 3.0]","[1.0, 14.0, 85.0]"
105196n,0.16197341838849996,1.3060383443818036,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.49, 0.5, 0.01]","[0.0, 0.0, 0.0]","[49.0, 50.0, 1.0]"
117680c,0.13184072559510326,0.3959286762578863,"[0.0, 0.0, 1.0]","[0.18, 0.06, 0.76]","[0.0, 0.0, 1.0]","[18.0, 6.0, 76.0]"
